payment_id,work_id,payment_request_date,authorization_date,payment_release_date,payment_amount_inr,payment_stage,invoice_number,cumulative_expenditure_inr,payment_status,authorized_by_agency_id,source_type,synthetic_demo_data
PAY-V2-0015021,W-004482,2026-04-14,2026-04-18,2026-04-21,1767000,4,INV-004482-04,11638000,RELEASED,IA-S06-03-02,SYNTHETIC_V2,True
PAY-V2-0015022,W-004483,2025-05-03,2025-05-04,2025-05-07,6504000,1,INV-004483-01,6504000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015023,W-004483,2026-01-03,2026-01-05,2026-01-10,3444000,2,INV-004483-02,9948000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015024,W-004484,2025-01-19,2025-01-25,2025-01-26,860000,1,INV-004484-01,860000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015025,W-004484,2025-08-04,2025-08-11,2025-08-16,1136000,2,INV-004484-02,1996000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015026,W-004484,2026-02-17,2026-02-21,2026-02-25,869000,3,INV-004484-03,2865000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015027,W-004485,2024-12-29,2025-01-06,2025-01-08,3544000,1,INV-004485-01,3544000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015028,W-004485,2025-05-31,2025-06-01,2025-06-05,4044000,2,INV-004485-02,7588000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015029,W-004485,2025-10-31,2025-11-05,2025-11-06,1906000,3,INV-004485-03,9494000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015030,W-004485,2026-04-02,2026-04-05,2026-04-10,2874000,4,INV-004485-04,12368000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015031,W-004486,2025-04-14,2025-04-15,2025-04-16,3303000,1,INV-004486-01,3303000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015032,W-004486,2025-12-24,2025-12-28,2025-12-30,5185000,2,INV-004486-02,8488000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015033,W-004487,2025-04-13,2025-04-18,2025-04-19,3055000,1,INV-004487-01,3055000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015034,W-004487,2025-09-29,2025-10-01,2025-10-06,1598000,2,INV-004487-02,4653000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015035,W-004487,2026-03-17,2026-03-19,2026-03-23,4006000,3,INV-004487-03,8659000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015036,W-004488,2025-01-21,2025-01-22,2025-01-26,839000,1,INV-004488-01,839000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015037,W-004488,2025-06-18,2025-06-21,2025-06-22,1565000,2,INV-004488-02,2404000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015038,W-004488,2025-11-13,2025-11-17,2025-11-21,1362000,3,INV-004488-03,3766000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015039,W-004488,2026-04-10,2026-04-17,2026-04-18,1243000,4,INV-004488-04,5009000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015040,W-004489,2024-09-18,2024-09-24,2024-09-28,405000,1,INV-004489-01,405000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015041,W-004489,2024-10-13,2024-10-20,2024-10-21,609000,2,INV-004489-02,1014000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015042,W-004489,2024-11-07,2024-11-11,2024-11-12,434000,3,INV-004489-03,1448000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015043,W-004489,2024-12-02,2024-12-10,2024-12-15,646000,4,INV-004489-04,2094000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015044,W-004489,2024-12-27,2025-01-01,2025-01-05,402000,5,INV-004489-05,2496000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015045,W-004489,2025-01-21,2025-01-28,2025-01-29,405000,6,INV-004489-06,2901000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015046,W-004490,2025-03-02,2025-03-06,2025-03-10,5017000,1,INV-004490-01,5017000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015047,W-004490,2025-06-10,2025-06-17,2025-06-20,4367000,2,INV-004490-02,9384000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015048,W-004491,2024-11-24,2024-11-29,2024-12-01,931000,1,INV-004491-01,931000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015049,W-004491,2025-01-06,2025-01-12,2025-01-17,1053000,2,INV-004491-02,1984000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015050,W-004491,2025-02-18,2025-02-26,2025-03-03,1236000,3,INV-004491-03,3220000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015051,W-004492,2024-12-19,2024-12-21,2024-12-25,1640000,1,INV-004492-01,1640000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015052,W-004492,2025-01-25,2025-01-28,2025-02-02,2691000,2,INV-004492-02,4331000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015053,W-004492,2025-03-03,2025-03-06,2025-03-10,1201000,3,INV-004492-03,5532000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015054,W-004492,2025-04-09,2025-04-12,2025-04-14,2830000,4,INV-004492-04,8362000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015055,W-004493,2024-12-25,2024-12-29,2025-01-01,1695000,1,INV-004493-01,1695000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015056,W-004493,2025-02-11,2025-02-13,2025-02-14,2711000,2,INV-004493-02,4406000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015057,W-004493,2025-03-31,2025-04-05,2025-04-10,1839000,3,INV-004493-03,6245000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015058,W-004493,2025-05-18,2025-05-23,2025-05-24,1142000,4,INV-004493-04,7387000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015059,W-004493,2025-07-05,2025-07-11,2025-07-12,1471000,5,INV-004493-05,8858000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015060,W-004494,2025-01-18,2025-01-23,2025-01-28,1108000,1,INV-004494-01,1108000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015061,W-004494,2025-04-07,2025-04-09,2025-04-12,1053000,2,INV-004494-02,2161000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015062,W-004494,2025-06-25,2025-07-03,2025-07-04,1157000,3,INV-004494-03,3318000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015063,W-004494,2025-09-12,2025-09-13,2025-09-17,738000,4,INV-004494-04,4056000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015064,W-004494,2025-11-30,2025-12-07,2025-12-09,1341000,5,INV-004494-05,5397000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015065,W-004494,2026-02-17,2026-02-23,2026-02-24,634000,6,INV-004494-06,6031000,RELEASED,IA-S06-01-03,SYNTHETIC_V2,True
PAY-V2-0015066,W-004495,2024-12-14,2024-12-20,2024-12-22,2167000,1,INV-004495-01,2167000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015067,W-004495,2025-02-05,2025-02-11,2025-02-14,2884000,2,INV-004495-02,5051000,RELEASED,IA-S01-01-03,SYNTHETIC_V2,True
PAY-V2-0015068,W-004496,2025-02-24,2025-03-01,2025-03-02,1209000,1,INV-004496-01,1209000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015069,W-004496,2025-05-28,2025-06-03,2025-06-07,1721000,2,INV-004496-02,2930000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015070,W-004496,2025-08-29,2025-09-04,2025-09-08,1591000,3,INV-004496-03,4521000,RELEASED,IA-S02-01-03,SYNTHETIC_V2,True
PAY-V2-0015071,W-004497,2025-01-20,2025-01-21,2025-01-26,3183000,1,INV-004497-01,3183000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015072,W-004497,2025-04-05,2025-04-12,2025-04-14,2228000,2,INV-004497-02,5411000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015073,W-004497,2025-06-19,2025-06-20,2025-06-22,2364000,3,INV-004497-03,7775000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015074,W-004497,2025-09-02,2025-09-06,2025-09-09,2105000,4,INV-004497-04,9880000,RELEASED,IA-S03-01-03,SYNTHETIC_V2,True
PAY-V2-0015075,W-004498,2025-02-13,2025-02-18,2025-02-20,1028000,1,INV-004498-01,1028000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015076,W-004498,2025-05-01,2025-05-05,2025-05-10,1945000,2,INV-004498-02,2973000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015077,W-004498,2025-07-17,2025-07-19,2025-07-24,1086000,3,INV-004498-03,4059000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015078,W-004498,2025-10-02,2025-10-09,2025-10-12,2417000,4,INV-004498-04,6476000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015079,W-004498,2025-12-18,2025-12-20,2025-12-25,1653000,5,INV-004498-05,8129000,RELEASED,IA-S04-01-03,SYNTHETIC_V2,True
PAY-V2-0015080,W-004499,2025-01-13,2025-01-19,2025-01-23,1805000,1,INV-004499-01,1805000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015081,W-004499,2025-02-13,2025-02-16,2025-02-21,1458000,2,INV-004499-02,3263000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015082,W-004499,2025-03-16,2025-03-21,2025-03-23,1110000,3,INV-004499-03,4373000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015083,W-004499,2025-04-16,2025-04-19,2025-04-22,1119000,4,INV-004499-04,5492000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015084,W-004499,2025-05-17,2025-05-18,2025-05-20,2884000,5,INV-004499-05,8376000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015085,W-004499,2025-06-17,2025-06-19,2025-06-23,1253000,6,INV-004499-06,9629000,RELEASED,IA-S05-01-03,SYNTHETIC_V2,True
PAY-V2-0015086,W-004502,2025-07-11,2025-07-12,2025-07-15,2832000,1,INV-004502-01,2832000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015087,W-004502,2025-11-28,2025-12-06,2025-12-11,2439000,2,INV-004502-02,5271000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015088,W-004502,2026-04-17,2026-04-24,2026-04-25,2271000,3,INV-004502-03,7542000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015089,W-004503,2025-06-09,2025-06-11,2025-06-16,2148000,1,INV-004503-01,2148000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015090,W-004503,2025-09-30,2025-10-04,2025-10-06,1634000,2,INV-004503-02,3782000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015091,W-004503,2026-01-21,2026-01-26,2026-01-31,1233000,3,INV-004503-03,5015000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015092,W-004503,2026-05-14,2026-05-20,2026-05-23,3139000,4,INV-004503-04,8154000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015093,W-004504,2025-08-13,2025-08-19,2025-08-23,312000,1,INV-004504-01,312000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015094,W-004504,2026-02-22,2026-02-27,2026-03-02,143000,2,INV-004504-02,455000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015095,W-004505,2025-08-26,2025-09-01,2025-09-02,3004000,1,INV-004505-01,3004000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015096,W-004505,2025-12-29,2026-01-01,2026-01-02,1478000,2,INV-004505-02,4482000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015097,W-004505,2026-05-03,2026-05-09,2026-05-11,2336000,3,INV-004505-03,6818000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015098,W-004506,2025-07-20,2025-07-23,2025-07-28,1570000,1,INV-004506-01,1570000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015099,W-004506,2025-10-30,2025-10-31,2025-11-02,2153000,2,INV-004506-02,3723000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015100,W-004506,2026-02-09,2026-02-14,2026-02-15,2211000,3,INV-004506-03,5934000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015101,W-004506,2026-05-22,2026-05-30,2026-06-03,1220000,4,INV-004506-04,7154000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015102,W-004507,2025-11-09,2025-11-15,2025-11-18,1878000,1,INV-004507-01,1878000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015103,W-004507,2026-04-08,2026-04-11,2026-04-16,3139000,2,INV-004507-02,5017000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015104,W-004508,2025-08-28,2025-09-04,2025-09-05,2291000,1,INV-004508-01,2291000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015105,W-004508,2025-12-30,2026-01-06,2026-01-10,3608000,2,INV-004508-02,5899000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015106,W-004508,2026-05-03,2026-05-04,2026-05-08,2882000,3,INV-004508-03,8781000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015107,W-004509,2025-07-04,2025-07-07,2025-07-08,516000,1,INV-004509-01,516000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015108,W-004509,2025-08-24,2025-08-27,2025-08-30,696000,2,INV-004509-02,1212000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015109,W-004509,2025-10-14,2025-10-16,2025-10-18,757000,3,INV-004509-03,1969000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015110,W-004509,2025-12-04,2025-12-08,2025-12-10,1263000,4,INV-004509-04,3232000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015111,W-004509,2026-01-24,2026-01-28,2026-01-31,1200000,5,INV-004509-05,4432000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015112,W-004509,2026-03-16,2026-03-23,2026-03-24,728000,6,INV-004509-06,5160000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015113,W-004510,2025-05-24,2025-05-25,2025-05-28,658000,1,INV-004510-01,658000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015114,W-004510,2025-07-22,2025-07-27,2025-08-01,1574000,2,INV-004510-02,2232000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015115,W-004511,2025-07-29,2025-07-30,2025-08-03,3540000,1,INV-004511-01,3540000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015116,W-004511,2025-11-20,2025-11-25,2025-11-30,2798000,2,INV-004511-02,6338000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015117,W-004511,2026-03-14,2026-03-16,2026-03-18,2971000,3,INV-004511-03,9309000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015118,W-004512,2025-08-21,2025-08-28,2025-09-01,425000,1,INV-004512-01,425000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015119,W-004512,2025-10-08,2025-10-14,2025-10-16,193000,2,INV-004512-02,618000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015120,W-004512,2025-11-25,2025-12-02,2025-12-03,416000,3,INV-004512-03,1034000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015121,W-004512,2026-01-12,2026-01-14,2026-01-17,197000,4,INV-004512-04,1231000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015122,W-004513,2025-07-21,2025-07-29,2025-08-03,1572000,1,INV-004513-01,1572000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015123,W-004513,2025-08-29,2025-09-04,2025-09-06,1587000,2,INV-004513-02,3159000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015124,W-004513,2025-10-07,2025-10-14,2025-10-16,1442000,3,INV-004513-03,4601000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015125,W-004513,2025-11-15,2025-11-18,2025-11-19,990000,4,INV-004513-04,5591000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015126,W-004513,2025-12-24,2026-01-01,2026-01-03,1352000,5,INV-004513-05,6943000,RELEASED,IA-S01-02-03,SYNTHETIC_V2,True
PAY-V2-0015127,W-004514,2025-08-08,2025-08-13,2025-08-17,1316000,1,INV-004514-01,1316000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015128,W-004514,2025-09-02,2025-09-06,2025-09-10,1770000,2,INV-004514-02,3086000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015129,W-004514,2025-09-27,2025-10-03,2025-10-06,2833000,3,INV-004514-03,5919000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015130,W-004514,2025-10-22,2025-10-23,2025-10-26,1652000,4,INV-004514-04,7571000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015131,W-004514,2025-11-16,2025-11-20,2025-11-24,2441000,5,INV-004514-05,10012000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015132,W-004514,2025-12-11,2025-12-13,2025-12-15,2816000,6,INV-004514-06,12828000,RELEASED,IA-S02-02-03,SYNTHETIC_V2,True
PAY-V2-0015133,W-004515,2025-11-01,2025-11-09,2025-11-11,4363000,1,INV-004515-01,4363000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015134,W-004515,2026-02-17,2026-02-18,2026-02-20,2589000,2,INV-004515-02,6952000,RELEASED,IA-S03-02-03,SYNTHETIC_V2,True
PAY-V2-0015135,W-004516,2025-10-12,2025-10-16,2025-10-18,3203000,1,INV-004516-01,3203000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015136,W-004516,2026-01-27,2026-01-31,2026-02-01,4062000,2,INV-004516-02,7265000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015137,W-004516,2026-05-14,2026-05-19,2026-05-20,3081000,3,INV-004516-03,10346000,RELEASED,IA-S04-02-03,SYNTHETIC_V2,True
PAY-V2-0015138,W-004517,2025-11-11,2025-11-16,2025-11-18,2860000,1,INV-004517-01,2860000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015139,W-004517,2026-01-23,2026-01-31,2026-02-04,2859000,2,INV-004517-02,5719000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015140,W-004517,2026-04-06,2026-04-14,2026-04-17,4343000,3,INV-004517-03,10062000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015141,W-004517,2026-06-18,2026-06-25,2026-06-29,4889000,4,INV-004517-04,14951000,RELEASED,IA-S05-02-03,SYNTHETIC_V2,True
PAY-V2-0015142,W-004518,2025-10-07,2025-10-14,2025-10-16,1727000,1,INV-004518-01,1727000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015143,W-004518,2025-11-06,2025-11-09,2025-11-11,1338000,2,INV-004518-02,3065000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015144,W-004518,2025-12-06,2025-12-08,2025-12-09,1553000,3,INV-004518-03,4618000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015145,W-004518,2026-01-05,2026-01-13,2026-01-14,1779000,4,INV-004518-04,6397000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015146,W-004518,2026-02-04,2026-02-12,2026-02-17,1259000,5,INV-004518-05,7656000,RELEASED,IA-S06-02-03,SYNTHETIC_V2,True
PAY-V2-0015147,W-004519,2025-10-22,2025-10-25,2025-10-29,1743000,1,INV-004519-01,1743000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015148,W-004519,2025-11-17,2025-11-20,2025-11-25,791000,2,INV-004519-02,2534000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015149,W-004519,2025-12-13,2025-12-16,2025-12-17,692000,3,INV-004519-03,3226000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015150,W-004519,2026-01-08,2026-01-09,2026-01-14,1813000,4,INV-004519-04,5039000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015151,W-004519,2026-02-03,2026-02-10,2026-02-12,1166000,5,INV-004519-05,6205000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015152,W-004519,2026-03-01,2026-03-02,2026-03-06,1320000,6,INV-004519-06,7525000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015153,W-004522,2023-12-20,2023-12-23,2023-12-28,3194000,1,INV-004522-01,3194000,RELEASED,IA-S04-03-03,SYNTHETIC_V2,True
PAY-V2-0015154,W-004522,2025-04-28,2025-04-30,2025-05-03,6151000,2,INV-004522-02,9345000,RELEASED,IA-S04-03-03,SYNTHETIC_V2,True
PAY-V2-0015155,W-004523,2023-09-18,2023-09-19,2023-09-20,125000,1,INV-004523-01,125000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015156,W-004523,2024-09-13,2024-09-20,2024-09-23,169000,2,INV-004523-02,294000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015157,W-004523,2025-09-09,2025-09-10,2025-09-11,169000,3,INV-004523-03,463000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015158,W-004524,2023-05-30,2023-06-04,2023-06-07,1161000,1,INV-004524-01,1161000,RELEASED,IA-S06-03-03,SYNTHETIC_V2,True
PAY-V2-0015159,W-004524,2024-03-23,2024-03-25,2024-03-29,1602000,2,INV-004524-02,2763000,RELEASED,IA-S06-03-03,SYNTHETIC_V2,True
PAY-V2-0015160,W-004524,2025-01-15,2025-01-17,2025-01-20,1060000,3,INV-004524-03,3823000,RELEASED,IA-S06-03-03,SYNTHETIC_V2,True
PAY-V2-0015161,W-004524,2025-11-09,2025-11-15,2025-11-17,1275000,4,INV-004524-04,5098000,RELEASED,IA-S06-03-03,SYNTHETIC_V2,True
PAY-V2-0015162,W-004525,2024-01-29,2024-02-06,2024-02-07,1964000,1,INV-004525-01,1964000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015163,W-004525,2025-05-18,2025-05-25,2025-05-30,2617000,2,INV-004525-02,4581000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015164,W-004526,2023-10-24,2023-10-31,2023-11-02,2398000,1,INV-004526-01,2398000,RELEASED,IA-S02-03-03,SYNTHETIC_V2,True
PAY-V2-0015165,W-004526,2024-10-06,2024-10-10,2024-10-11,2565000,2,INV-004526-02,4963000,RELEASED,IA-S02-03-03,SYNTHETIC_V2,True
PAY-V2-0015166,W-004526,2025-09-19,2025-09-27,2025-09-29,4634000,3,INV-004526-03,9597000,RELEASED,IA-S02-03-03,SYNTHETIC_V2,True
PAY-V2-0015167,W-004527,2023-08-03,2023-08-11,2023-08-14,209000,1,INV-004527-01,209000,RELEASED,IA-S03-03-03,SYNTHETIC_V2,True
PAY-V2-0015168,W-004527,2024-05-11,2024-05-19,2024-05-22,208000,2,INV-004527-02,417000,RELEASED,IA-S03-03-03,SYNTHETIC_V2,True
PAY-V2-0015169,W-004527,2025-02-17,2025-02-19,2025-02-22,257000,3,INV-004527-03,674000,RELEASED,IA-S03-03-03,SYNTHETIC_V2,True
PAY-V2-0015170,W-004527,2025-11-26,2025-12-01,2025-12-06,139000,4,INV-004527-04,813000,RELEASED,IA-S03-03-03,SYNTHETIC_V2,True
PAY-V2-0015171,W-004528,2024-02-06,2024-02-10,2024-02-14,1394000,1,INV-004528-01,1394000,RELEASED,IA-S04-03-03,SYNTHETIC_V2,True
PAY-V2-0015172,W-004528,2025-05-21,2025-05-29,2025-05-30,2822000,2,INV-004528-02,4216000,RELEASED,IA-S04-03-03,SYNTHETIC_V2,True
PAY-V2-0015173,W-004529,2023-01-23,2023-01-25,2023-01-26,901000,1,INV-004529-01,901000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015174,W-004529,2023-03-20,2023-03-27,2023-03-30,925000,2,INV-004529-02,1826000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015175,W-004529,2023-05-15,2023-05-20,2023-05-22,1630000,3,INV-004529-03,3456000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015176,W-004529,2023-07-10,2023-07-13,2023-07-16,1635000,4,INV-004529-04,5091000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015177,W-004529,2023-09-04,2023-09-08,2023-09-10,1787000,5,INV-004529-05,6878000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015178,W-004529,2023-10-30,2023-11-07,2023-11-09,1001000,6,INV-004529-06,7879000,RELEASED,IA-S05-03-03,SYNTHETIC_V2,True
PAY-V2-0015179,W-004530,2023-05-11,2023-05-16,2023-05-17,6651000,1,INV-004530-01,6651000,RELEASED,IA-S06-03-03,SYNTHETIC_V2,True
PAY-V2-0015180,W-004530,2023-11-01,2023-11-03,2023-11-08,4369000,2,INV-004530-02,11020000,RELEASED,IA-S06-03-03,SYNTHETIC_V2,True
PAY-V2-0015181,W-004531,2023-03-01,2023-03-03,2023-03-05,3943000,1,INV-004531-01,3943000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015182,W-004531,2023-07-12,2023-07-19,2023-07-22,1897000,2,INV-004531-02,5840000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015183,W-004531,2023-11-22,2023-11-25,2023-11-27,3000000,3,INV-004531-03,8840000,RELEASED,IA-S01-03-03,SYNTHETIC_V2,True
PAY-V2-0015184,W-004532,2022-12-16,2022-12-19,2022-12-20,2953000,1,INV-004532-01,2953000,RELEASED,IA-S02-03-03,SYNTHETIC_V2,True
