alert_type,group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag,evidence_summary
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,progress_report_count,2026-08,137.0,137,6,176,30.0,3.5,26.5,32.75,6.25,23.5,34.5,20.62042857142857,MAD,61.21582324666562,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 in 2026-08 has signed robust z 20.620 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,progress_report_count,2026-08,153.0,153,6,219,35.0,2.5,34.25,38.0,3.75,31.0,43.5,31.836399999999998,MAD,71.27312617249328,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 1 in 2026-08 has signed robust z 31.836 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,released_payment_amount_inr,2026-08,13002000.0,50,6,91,7542000.0,643500.0,7218000.0,8306250.0,1088250.0,6749000.0,11221000.0,5.723030303030303,MAD,9666757.39525726,True,released_payment_amount_inr for state_name=Karnataka|district=Karnataka Demo District 1 in 2026-08 has signed robust z 5.723 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,released_payment_count,2026-08,50.0,50,6,91,13.5,4.0,10.5,20.25,9.75,9.5,22.5,6.1548125,MAD,27.124578872392256,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 1 in 2026-08 has signed robust z 6.155 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,2026-08,140.0,140,6,212,36.0,5.0,32.5,41.0,8.5,27.0,43.0,14.029599999999999,MAD,67.0170044660087,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 2 in 2026-08 has signed robust z 14.030 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,progress_report_count,2026-08,147.0,147,6,218,36.0,2.0,34.5,37.5,3.0,33.5,39.5,37.43475,MAD,68.48388702135018,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 3 in 2026-08 has signed robust z 37.435 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,progress_report_count,2026-08,125.0,125,6,202,32.0,3.0,30.5,37.25,6.75,29.0,40.0,20.909499999999998,MAD,59.69343955745617,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 4 in 2026-08 has signed robust z 20.909 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 1,progress_report_count,2026-08,159.0,159,6,249,38.5,4.5,37.25,45.0,7.75,34.0,52.0,18.06161111111111,MAD,75.78669905520472,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 1 in 2026-08 has signed robust z 18.062 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,2026-08,119.0,119,6,181,31.0,1.0,31.0,32.5,1.5,26.0,33.5,59.356,MAD,56.74334833590215,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 2 in 2026-08 has signed robust z 59.356 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 3,progress_report_count,2026-08,139.0,139,6,197,33.5,4.5,27.75,37.0,9.25,27.0,38.0,15.813277777777778,MAD,64.57645395378229,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 3 in 2026-08 has signed robust z 15.813 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,progress_report_count,2026-08,140.0,140,6,203,38.0,9.0,22.0,45.0,23.0,16.5,47.0,7.644333333333332,MAD,68.4510828246516,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 4 in 2026-08 has signed robust z 7.644 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,released_payment_amount_inr,2026-08,17961000.0,46,6,93,6499000.0,907000.0,5555500.0,7168000.0,1612500.0,4510000.0,7997500.0,8.523835722160971,MAD,9982219.893379975,True,released_payment_amount_inr for state_name=Maharashtra|district=Maharashtra Demo District 4 in 2026-08 has signed robust z 8.524 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,released_payment_count,2026-08,46.0,46,6,93,14.0,2.0,12.25,17.25,5.0,12.0,20.5,10.792,MAD,25.507620205853495,True,released_payment_count for state_name=Maharashtra|district=Maharashtra Demo District 4 in 2026-08 has signed robust z 10.792 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 1,progress_report_count,2026-08,139.0,139,6,255,42.0,3.5,38.75,44.5,5.75,35.0,50.5,18.693285714285715,MAD,71.32643423996879,True,progress_report_count for state_name=Odisha|district=Odisha Demo District 1 in 2026-08 has signed robust z 18.693 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 2,progress_report_count,2026-08,123.0,123,6,180,32.5,3.0,25.5,35.0,9.5,22.0,35.5,20.347416666666664,MAD,58.48994937682848,True,progress_report_count for state_name=Odisha|district=Odisha Demo District 2 in 2026-08 has signed robust z 20.347 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 2,released_payment_count,2026-08,42.0,42,6,96,15.0,2.5,14.25,18.0,3.75,12.5,20.5,7.2846,MAD,23.968011408084557,True,released_payment_count for state_name=Odisha|district=Odisha Demo District 2 in 2026-08 has signed robust z 7.285 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,2026-08,123.0,123,6,178,30.5,2.0,27.75,31.75,4.0,26.0,32.5,31.195625,MAD,57.09606555678174,True,progress_report_count for state_name=Odisha|district=Odisha Demo District 3 in 2026-08 has signed robust z 31.196 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,released_payment_count,2026-08,33.0,33,6,72,12.0,2.0,9.75,12.75,3.0,9.0,15.0,7.08225,MAD,18.663460531746004,True,released_payment_count for state_name=Odisha|district=Odisha Demo District 3 in 2026-08 has signed robust z 7.082 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,2026-08,131.0,131,6,194,34.5,3.0,31.0,35.75,4.75,23.5,39.0,21.696416666666664,MAD,62.59595096431468,True,progress_report_count for state_name=Odisha|district=Odisha Demo District 4 in 2026-08 has signed robust z 21.696 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 1,progress_report_count,2026-08,138.0,138,6,223,39.5,3.0,35.25,41.5,6.25,29.5,42.5,22.146083333333333,MAD,66.86544521770145,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 1 in 2026-08 has signed robust z 22.146 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,progress_report_count,2026-08,143.0,143,6,183,29.0,3.0,27.25,32.25,5.0,25.5,37.0,25.631,MAD,65.31846102322535,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 2 in 2026-08 has signed robust z 25.631 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,released_payment_count,2026-08,34.0,34,6,77,12.0,1.5,11.25,14.25,3.0,10.5,16.0,9.892666666666667,MAD,19.39010108204794,True,released_payment_count for state_name=Rajasthan|district=Rajasthan Demo District 2 in 2026-08 has signed robust z 9.893 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,progress_report_count,2026-08,133.0,133,6,191,34.5,5.0,26.75,37.75,11.0,21.5,39.5,13.28765,MAD,63.123795212457324,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 3 in 2026-08 has signed robust z 13.288 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,2026-08,132.0,132,6,190,32.5,4.0,27.5,33.75,6.25,26.0,36.5,16.7781875,MAD,61.68213801270282,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 4 in 2026-08 has signed robust z 16.778 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,progress_report_count,2026-08,130.0,130,6,189,32.5,5.0,27.5,36.75,9.25,24.5,37.5,13.152750000000001,MAD,61.837707890675624,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 1 in 2026-08 has signed robust z 13.153 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,released_payment_count,2026-08,33.0,33,6,97,14.5,1.0,13.25,15.0,1.75,10.5,23.5,12.47825,MAD,22.9278589672554,True,released_payment_count for state_name=Telangana|district=Telangana Demo District 1 in 2026-08 has signed robust z 12.478 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 2,progress_report_count,2026-08,167.0,167,6,264,47.5,0.5,42.5,48.0,5.5,36.5,48.0,161.2055,MAD,81.08729646013519,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 2 in 2026-08 has signed robust z 161.206 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 3,progress_report_count,2026-08,127.0,127,6,204,31.5,2.5,29.25,34.5,5.25,29.0,41.5,25.7659,MAD,60.761538876660715,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 3 in 2026-08 has signed robust z 25.766 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 4,progress_report_count,2026-08,140.0,140,6,181,30.0,1.5,29.0,31.75,2.75,28.5,32.0,49.46333333333333,MAD,62.72955863541929,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 4 in 2026-08 has signed robust z 49.463 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Community Infrastructure,progress_report_count,2026-08,18.0,18,6,25,4.5,1.0,3.25,5.0,1.75,2.5,5.5,9.10575,MAD,8.413368028987273,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Community Infrastructure in 2026-08 has signed robust z 9.106 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water,progress_report_count,2026-08,23.0,23,6,33,6.0,1.0,4.5,6.75,2.25,3.5,7.0,11.4665,MAD,10.848154159777831,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water in 2026-08 has signed robust z 11.466 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Health,progress_report_count,2026-08,11.0,11,6,20,4.0,0.5,2.5,4.0,1.5,1.5,4.5,9.443,MAD,5.775590031504121,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Health in 2026-08 has signed robust z 9.443 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Renewable Energy,progress_report_count,2026-08,17.0,17,6,25,4.0,1.0,3.25,4.75,1.5,3.0,5.5,8.7685,MAD,7.974678820157088,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Renewable Energy in 2026-08 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation,progress_report_count,2026-08,17.0,17,6,23,4.5,1.0,3.25,5.0,1.75,1.5,5.5,8.43125,MAD,8.057094613689756,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation in 2026-08 has signed robust z 8.431 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports,progress_report_count,2026-08,22.0,22,6,20,3.0,1.5,2.0,4.75,2.75,1.5,5.5,8.543666666666667,MAD,9.062740052447268,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports in 2026-08 has signed robust z 8.544 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Community Infrastructure,progress_report_count,2026-08,22.0,22,6,26,4.0,1.5,3.25,5.5,2.25,2.0,7.0,8.094,MAD,10.117671351858835,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Community Infrastructure in 2026-08 has signed robust z 8.094 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Education,progress_report_count,2026-08,13.0,13,6,33,5.5,0.5,5.0,6.0,1.0,4.5,6.5,10.1175,MAD,7.5340877326762135,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Education in 2026-08 has signed robust z 10.117 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health,progress_report_count,2026-08,29.0,29,6,46,7.5,0.5,7.0,8.0,1.0,6.0,9.5,29.0035,MAD,14.148096782123545,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health in 2026-08 has signed robust z 29.003 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy,progress_report_count,2026-08,30.0,30,6,28,5.5,0.5,4.25,6.0,1.75,2.5,6.0,33.0505,MAD,11.975147888537977,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy in 2026-08 has signed robust z 33.050 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Sanitation,progress_report_count,2026-08,15.0,15,6,25,4.5,1.5,2.5,5.0,2.5,2.0,6.0,4.7215,MAD,7.73423580579219,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Sanitation in 2026-08 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure,progress_report_count,2026-08,18.0,18,6,30,5.0,1.0,4.25,5.75,1.5,3.5,6.5,8.7685,MAD,9.06957986225646,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure in 2026-08 has signed robust z 8.768 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Health,progress_report_count,2026-08,17.0,17,6,28,5.0,0.5,4.25,5.0,0.75,2.5,6.5,16.188,MAD,8.283104158183423,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Health in 2026-08 has signed robust z 16.188 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Roads & Bridges,progress_report_count,2026-08,11.0,11,6,26,4.0,0.5,4.0,4.75,0.75,3.5,5.5,9.443,MAD,6.081664521777973,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Roads & Bridges in 2026-08 has signed robust z 9.443 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation,progress_report_count,2026-08,26.0,26,6,48,7.5,2.0,6.0,10.5,4.5,5.5,11.0,6.239125,MAD,13.959383351082552,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation in 2026-08 has signed robust z 6.239 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Drinking Water,progress_report_count,2026-08,20.0,20,6,22,4.0,1.0,2.5,4.75,2.25,2.0,5.0,10.792,MAD,8.102303800854772,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Drinking Water in 2026-08 has signed robust z 10.792 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education,progress_report_count,2026-08,16.0,16,6,22,3.0,0.5,3.0,3.75,0.75,2.5,5.5,17.537,MAD,7.205738998645783,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education in 2026-08 has signed robust z 17.537 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Health,progress_report_count,2026-08,24.0,24,6,20,4.0,0.5,2.5,4.0,1.5,1.5,4.5,26.98,MAD,9.451270569490879,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Health in 2026-08 has signed robust z 26.980 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Renewable Energy,progress_report_count,2026-08,14.0,14,6,23,3.5,0.5,3.0,4.0,1.0,3.0,5.0,14.1645,MAD,6.736174337684798,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Renewable Energy in 2026-08 has signed robust z 14.165 against 6 causal prior months.
