work_id,mp_id,state_name,constituency,district,sector,sub_sector,implementing_agency_id,sanction_status,source_current_status,feature_snapshot_date,lifecycle_stage,is_rejected,recommendation_date,sanction_date_as_of,expected_start_date,expected_completion_date,actual_start_date_as_of,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,unique_vendor_count_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,vendor_hhi_as_of,first_payment_release_date_as_of,last_payment_release_date_as_of,days_since_last_payment_as_of,final_payment_count_as_of,has_final_payment_as_of,zero_value_released_payment_count_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,first_progress_report_date_as_of,latest_progress_report_date_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,days_since_last_progress_report_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,same_day_progress_extra_count_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,overdue_days_as_of,schedule_elapsed_ratio_as_of,asset_record_count_as_of,is_completed_as_of,completion_date_as_of,completion_marked_as_of,uc_recorded_as_of,handover_recorded_as_of,public_use_recorded_as_of,audit_recorded_as_of,final_expenditure_inr_as_of,actual_duration_days,completion_delay_days,source_current_physical_progress_pct,source_current_expenditure_inr,source_vs_asof_expenditure_difference_inr,source_vs_asof_physical_progress_difference_pct
W-002423,MP-KA-006,Karnataka,Karnataka Rajya Sabha Seat,Karnataka Demo District 3,Education,Library Room,IA-KA-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-04-27,2025-05-12,2025-06-23,2026-01-04,2025-07-22,1733000,1777000,1788000.0,1.0253894979803808,1.031736872475476,1.0061902082160945,15.0,195.0,42.0,3,1756000,1,815000.0,585333.3333333334,0.464123006833713,1.0,2025-08-14,2026-05-14,110.0,1,True,0,98.2102908277405,0.0,0.0,8,2025-09-10,2026-08-31,100.0,98.2,100.0,-1.7999999999999972,0.0,1.0,0,0.0,0,7.47887323943662,True,406.0,-240.0,,2.230769230769231,1,True,2026-08-31,False,False,False,False,False,,405.0,239.0,100.0,1756000,0,0.0
W-002424,MP-TS-001,Telangana,Telangana Demo Constituency 1,Telangana Demo District 4,Sanitation,Drainage,IA-TS-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-09-22,2024-11-10,2024-12-12,2025-10-27,2024-12-10,1574000,1547000,1547000.0,0.9828462515883101,0.9828462515883101,1.0,49.0,319.0,32.0,5,1529000,1,484000.0,305800.0,0.31654676258992803,1.0,2025-02-06,2026-01-28,216.0,1,True,0,98.83645765998708,0.0,0.0,3,2025-07-07,2026-08-31,100.0,98.8,100.0,-1.2000000000000028,0.0,1.0,0,0.0,0,4.642857142857143,True,630.0,-309.0,,1.968652037617555,1,True,2026-08-31,False,False,False,False,False,,629.0,308.0,100.0,1529000,0,0.0
W-002425,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Community Infrastructure,Public Waiting Hall,IA-AP-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-01-01,2026-02-18,2026-03-19,2026-10-10,2026-04-18,1219000,1296000,1302000.0,1.0631665299425759,1.0680885972108285,1.0046296296296295,48.0,205.0,29.0,2,957000,1,513000.0,478500.0,0.5360501567398119,1.0,2026-06-18,2026-06-23,70.0,0,False,0,73.50230414746544,0.0,0.0,7,2026-05-07,2026-08-31,68.8,73.5,65.9,4.700000000000003,-2.8999999999999915,1.0,0,0.0,0,15.517241379310345,True,136.0,39.0,0.0,0.8097560975609757,0,False,,False,False,False,False,False,,,,68.8,957000,0,0.0
W-002426,MP-MH-006,Maharashtra,Maharashtra Rajya Sabha Seat,Maharashtra Demo District 4,Community Infrastructure,Anganwadi Building,IA-MH-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-05-13,2025-06-07,2025-07-07,2026-07-05,2025-07-02,1743000,1844000,1848000.0,1.0579460699942627,1.0602409638554218,1.002169197396963,25.0,363.0,30.0,4,1910000,1,622000.0,477500.0,0.3256544502617801,1.0,2025-11-11,2026-08-09,23.0,1,True,0,103.35497835497836,62000.0,3.354978354978355,6,2025-09-10,2026-08-31,100.0,103.4,100.0,3.4000000000000057,0.0,1.0,0,0.0,0,7.174647887323944,True,426.0,-58.0,,1.159779614325069,1,True,2026-08-31,False,False,False,False,False,,425.0,57.0,100.0,1910000,0,0.0
W-002427,MP-TS-003,Telangana,Telangana Demo Constituency 3,Telangana Demo District 3,Roads & Bridges,Rural Road,IA-TS-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-02-27,2025-04-15,2025-05-28,2026-03-31,2025-06-03,3180000,2990000,2938000.0,0.940251572327044,0.9238993710691824,0.9826086956521739,47.0,307.0,43.0,2,3032000,1,2020000.0,1516000.0,0.6662269129287599,1.0,2025-07-23,2026-04-30,124.0,1,True,0,103.19945541184478,94000.0,3.1994554118447924,8,2025-07-29,2026-08-31,100.0,103.2,100.0,3.200000000000003,0.0,1.0,0,0.0,0,6.806532663316583,True,455.0,-154.0,,1.501628664495114,1,True,2026-08-31,True,False,False,False,False,3032000.0,454.0,153.0,100.0,3032000,0,0.0
W-002428,MP-KA-003,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 1,Sanitation,Public Toilet,IA-KA-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-05-11,2023-06-26,2023-08-04,2024-06-21,2023-08-21,1925000,1874000,1938000.0,0.9735064935064935,1.0067532467532467,1.0341515474919958,46.0,322.0,39.0,1,2005000,1,2005000.0,2005000.0,1.0,1.0,2023-12-24,2023-12-24,982.0,1,True,0,103.45717234262126,67000.0,3.4571723426212593,6,2024-02-21,2026-08-31,100.0,103.5,100.0,3.5,0.0,1.0,0,0.0,0,2.7266811279826464,True,1107.0,-802.0,,3.4906832298136647,1,True,2026-08-31,False,False,True,False,False,,1106.0,801.0,100.0,2005000,0,0.0
W-002429,MP-TS-001,Telangana,Telangana Demo Constituency 1,Telangana Demo District 2,Renewable Energy,Solar Public Facility,IA-TS-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-08-28,2025-09-15,2025-10-12,2026-06-07,2025-10-12,1945000,1832000,1870000.0,0.9419023136246787,0.961439588688946,1.0207423580786026,18.0,238.0,27.0,2,1955000,1,1312000.0,977500.0,0.6710997442455243,1.0,2026-06-24,2026-07-16,47.0,1,True,0,104.54545454545455,85000.0,4.545454545454546,5,2025-12-15,2026-08-31,100.0,104.5,100.0,4.5,0.0,1.0,0,0.0,0,9.579150579150578,True,324.0,-86.0,,1.361344537815126,1,True,2026-08-31,False,False,False,False,False,,323.0,85.0,100.0,1955000,0,0.0
W-002430,MP-AP-001,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 4,Roads & Bridges,Rural Road,IA-AP-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-07-04,2023-07-11,2023-08-17,2024-07-20,2023-09-12,2640000,2586000,2538000.0,0.9795454545454545,0.9613636363636363,0.9814385150812065,7.0,338.0,37.0,3,2586000,1,1147000.0,862000.0,0.44354215003866976,1.0,2024-02-29,2024-10-07,694.0,1,True,0,101.89125295508275,48000.0,1.8912529550827424,3,2024-09-07,2026-08-31,100.0,101.9,100.0,1.9000000000000057,0.0,1.0,0,0.0,0,2.6556016597510377,True,1085.0,-773.0,,3.28698224852071,1,True,2026-08-31,True,False,False,False,False,2586000.0,1084.0,772.0,100.0,2586000,0,0.0
W-002431,MP-TS-001,Telangana,Telangana Demo Constituency 1,Telangana Demo District 3,Sanitation,Drainage,IA-TS-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-03-19,2025-04-08,2025-05-16,2026-01-12,2025-05-29,1092000,1050000,1091000.0,0.9615384615384616,0.9990842490842491,1.039047619047619,20.0,241.0,38.0,2,1059000,1,612000.0,529500.0,0.5779036827195467,1.0,2025-09-06,2026-01-20,224.0,1,True,0,97.06691109074244,0.0,0.0,7,2025-08-02,2026-08-31,100.0,97.1,100.0,-2.9000000000000057,0.0,1.0,0,0.0,0,6.807106598984772,True,460.0,-232.0,,1.962655601659751,1,True,2026-08-31,False,False,False,False,False,,459.0,231.0,100.0,1059000,0,0.0
W-002432,MP-OD-005,Odisha,Odisha Demo Constituency 5,Odisha Demo District 4,Roads & Bridges,CC Road,IA-OD-002,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2025-03-11,2025-03-28,2025-05-11,2026-03-16,2025-05-16,1761000,1849000,1803000.0,1.0499716070414538,1.0238500851788757,0.9751216873985938,17.0,309.0,44.0,1,1636000,1,1636000.0,1636000.0,1.0,1.0,2025-08-04,2025-08-04,393.0,0,False,0,90.73765945646144,0.0,0.0,6,2025-08-02,2026-08-31,90.7,90.7,100.0,0.0,9.299999999999997,1.0,0,0.0,0,5.1395939086294415,True,473.0,-169.0,169.0,1.5469255663430421,0,False,,False,False,False,False,False,,,,90.7,1636000,0,0.0
W-002433,MP-OD-006,Odisha,Odisha Rajya Sabha Seat,Odisha Demo District 4,Roads & Bridges,Small Bridge,IA-OD-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-11-11,2023-12-16,2024-01-18,2024-11-10,2024-02-21,1632000,1643000,1625000.0,1.0067401960784315,0.9957107843137255,0.9890444309190505,35.0,297.0,33.0,3,1660000,1,727000.0,553333.3333333334,0.43795180722891563,1.0,2024-04-20,2024-11-10,660.0,1,True,0,102.15384615384615,35000.0,2.1538461538461537,7,2024-07-01,2026-08-31,100.0,102.2,100.0,2.200000000000003,0.0,1.0,0,0.0,0,3.018963337547408,True,923.0,-660.0,,3.2222222222222223,1,True,2026-08-31,False,False,False,False,False,,922.0,659.0,100.0,1660000,0,0.0
W-002434,MP-TS-006,Telangana,Telangana Rajya Sabha Seat,Telangana Demo District 3,Drinking Water,Water Tank,IA-TS-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-04-01,2025-04-17,2025-05-10,2026-02-09,2025-06-07,2400000,2299000,2300000.0,0.9579166666666666,0.9583333333333334,1.0004349717268377,16.0,275.0,23.0,4,2248000,1,685000.0,562000.0,0.3047153024911032,1.0,2025-07-14,2026-03-10,175.0,1,True,0,97.73913043478261,0.0,0.0,6,2025-08-21,2026-08-31,100.0,97.7,100.0,-2.299999999999997,0.0,1.0,0,0.0,0,6.08,True,451.0,-204.0,,1.7418181818181817,1,True,2026-08-31,False,False,False,False,False,,450.0,203.0,100.0,2248000,0,0.0
W-002435,MP-AP-006,Andhra Pradesh,Andhra Pradesh Rajya Sabha Seat,Andhra Pradesh Demo District 2,Drinking Water,RO Water Plant,IA-AP-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-04-10,2025-04-21,2025-05-12,2026-02-12,2025-05-15,763000,763000,777000.0,1.0,1.018348623853211,1.018348623853211,11.0,276.0,21.0,6,823000,1,179000.0,137166.66666666666,0.2174969623329283,1.0,2025-07-18,2025-12-24,251.0,1,True,0,105.92020592020592,46000.0,5.9202059202059205,7,2025-07-21,2026-08-31,100.0,105.9,100.0,5.900000000000006,0.0,1.0,0,0.0,0,6.635467980295567,True,474.0,-201.0,,1.7282608695652173,1,True,2026-08-31,True,False,False,False,False,823000.0,473.0,200.0,100.0,823000,0,0.0
W-002436,MP-KA-002,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 3,Renewable Energy,Solar Water System,IA-KA-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-09-25,2024-10-07,2024-10-28,2025-05-25,2024-11-21,1798000,1833000,1824000.0,1.0194660734149055,1.0144605116796441,0.9950900163666121,12.0,209.0,21.0,2,1889000,1,1176000.0,944500.0,0.6225516146109052,1.0,2025-04-25,2025-09-05,361.0,1,True,0,103.56359649122805,65000.0,3.56359649122807,8,2025-02-10,2026-08-31,100.0,103.6,100.0,3.5999999999999943,0.0,1.0,0,0.0,0,4.534391534391535,True,649.0,-464.0,,3.2200956937799043,1,True,2026-08-31,False,False,False,False,False,,648.0,463.0,100.0,1889000,0,0.0
W-002437,MP-KA-001,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Drinking Water,Pipeline Extension,,Pending,Not Applicable,2026-09-01,PRE_SANCTION,False,2025-10-06,,,,,515000,515000,,1.0,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-002438,MP-OD-006,Odisha,Odisha Rajya Sabha Seat,Odisha Demo District 4,Education,Library Room,IA-OD-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-11-24,2023-12-04,2024-01-02,2024-12-09,2024-01-02,2763000,2881000,2919000.0,1.0427072023163229,1.0564603691639523,1.0131898646303368,10.0,342.0,29.0,1,3031000,1,3031000.0,3031000.0,1.0,1.0,2025-02-15,2025-02-15,563.0,1,True,0,103.8369304556355,112000.0,3.8369304556354913,4,2024-09-01,2026-08-31,100.0,103.8,100.0,3.799999999999997,0.0,1.0,0,0.0,0,3.2551440329218106,True,973.0,-631.0,,2.845029239766082,1,True,2026-08-31,True,False,False,False,False,3031000.0,972.0,630.0,100.0,3031000,0,0.0
W-002439,MP-RJ-004,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 4,Health,Health Sub-Centre,IA-RJ-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-07-01,2025-08-16,2025-09-09,2026-08-01,2025-10-09,3131000,3204000,3267000.0,1.0233152347492813,1.0434366017246886,1.0196629213483146,46.0,326.0,24.0,5,3348000,1,866000.0,669600.0,0.2586618876941458,1.0,2025-11-21,2026-08-25,7.0,1,True,0,102.4793388429752,81000.0,2.479338842975207,3,2026-01-25,2026-08-31,100.0,102.5,100.0,2.5,0.0,1.0,0,0.0,0,8.477064220183486,True,327.0,-31.0,,1.0950920245398772,1,True,2026-08-31,False,False,False,False,False,,326.0,30.0,100.0,3348000,0,0.0
W-002440,MP-TS-003,Karnataka,Telangana Demo Constituency 3,Karnataka Demo District 3,Education,Library Room,IA-TS-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-01-22,2025-02-14,2025-03-09,2025-10-23,2025-03-25,1711000,1683000,1693000.0,0.983635300993571,0.98947983635301,1.005941770647653,23.0,228.0,23.0,4,1711000,1,581000.0,427750.0,0.3395675043834015,1.0,2025-04-30,2025-10-06,330.0,1,True,0,101.0632014176019,18000.0,1.06320141760189,6,2025-06-20,2026-08-31,100.0,101.1,100.0,1.0999999999999943,0.0,1.0,0,0.0,0,5.5125858123569795,True,525.0,-313.0,,2.3728070175438596,1,True,2026-08-31,True,False,False,False,False,1711000.0,524.0,312.0,100.0,1711000,0,0.0
W-002441,MP-KA-005,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 1,Sanitation,Drainage,IA-KA-002,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-02-01,2026-02-26,2026-03-17,2026-09-28,2026-03-23,731000,732000,721000.0,1.0013679890560876,0.9863201094391245,0.9849726775956285,25.0,195.0,19.0,6,532000,1,108000.0,88666.66666666667,0.20300751879699247,1.0,2026-04-18,2026-08-23,9.0,0,False,0,73.7864077669903,0.0,0.0,7,2026-04-15,2026-08-31,84.4,73.8,82.6,-10.600000000000009,-1.8000000000000114,1.0,0,0.0,0,17.021739130434785,True,162.0,27.0,0.0,0.8615384615384616,0,False,,False,False,False,False,False,,,,84.4,532000,0,0.0
W-002442,MP-RJ-004,Rajasthan,Rajasthan Demo Constituency 4,Rajasthan Demo District 3,Sports,Playground Development,IA-RJ-002,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-06-05,2024-06-27,2024-07-14,2025-02-20,2024-08-08,2437000,2600000,2611000.0,1.0668855149774312,1.0713992613869512,1.0042307692307693,22.0,221.0,17.0,5,2787000,1,883000.0,557400.0,0.3168281306063868,1.0,2024-09-28,2025-07-05,423.0,1,True,0,106.74071237073919,176000.0,6.74071237073918,5,2025-01-05,2026-08-31,100.0,106.7,100.0,6.700000000000003,0.0,1.0,0,0.0,0,4.477611940298507,True,754.0,-558.0,,3.524886877828054,1,True,2026-08-31,False,False,False,False,False,,753.0,557.0,100.0,2787000,0,0.0
W-002443,MP-OD-004,Odisha,Odisha Demo Constituency 4,Odisha Demo District 3,Education,Library Room,,Rejected,Not Applicable,2026-09-01,PRE_SANCTION,True,2023-11-03,,,,,1410000,1451000,,1.0290780141843971,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-002444,MP-KA-005,Karnataka,Karnataka Demo Constituency 5,Karnataka Demo District 4,Education,Library Room,IA-KA-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-11-22,2024-12-06,2025-01-16,2025-10-02,2025-02-11,2943000,2783000,2787000.0,0.945633707101597,0.9469928644240571,1.0014372978799857,14.0,259.0,41.0,6,2645000,1,741000.0,440833.3333333333,0.2801512287334594,1.0,2025-04-15,2026-02-03,210.0,1,True,0,94.90491567994259,0.0,0.0,3,2025-08-18,2026-08-31,100.0,94.9,100.0,-5.099999999999994,0.0,1.0,0,0.0,0,5.325396825396825,True,567.0,-334.0,,2.2895752895752897,1,True,2026-08-31,False,False,False,False,False,,566.0,333.0,100.0,2645000,0,0.0
W-002445,MP-AP-006,Andhra Pradesh,Andhra Pradesh Rajya Sabha Seat,Andhra Pradesh Demo District 3,Roads & Bridges,CC Road,IA-AP-005,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2025-08-08,2025-09-01,2025-09-12,2026-09-01,2025-10-15,2517000,2391000,2451000.0,0.9499404052443385,0.9737783075089392,1.0250941028858218,24.0,354.0,11.0,1,2311000,1,2311000.0,2311000.0,1.0,1.0,2025-10-27,2025-10-27,309.0,0,False,0,94.28804569563444,0.0,0.0,5,2025-12-18,2026-08-31,37.9,94.3,90.4,56.4,52.50000000000001,1.0,0,0.0,0,4.21875,True,321.0,0.0,0.0,1.0,0,False,,False,False,False,False,False,,,,37.9,2311000,0,0.0
W-002446,MP-OD-001,Odisha,Odisha Demo Constituency 1,Odisha Demo District 1,Education,Library Room,IA-OD-003,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-04-11,2026-04-30,2026-06-06,2027-05-29,2026-06-30,2304000,2290000,2314000.0,0.9939236111111112,1.0043402777777777,1.010480349344978,19.0,357.0,37.0,5,540000,1,143000.0,108000.0,0.26481481481481484,1.0,2026-07-10,2026-08-27,5.0,0,False,0,23.3362143474503,0.0,0.0,6,2026-07-10,2026-08-31,23.9,23.3,17.4,-0.5999999999999979,-6.5,1.0,2,4.3,0,11.307692307692307,True,63.0,270.0,0.0,0.24369747899159663,0,False,,False,False,False,False,False,,,,23.9,540000,0,0.0
W-002447,MP-MH-002,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 3,Education,School Classroom,IA-MH-001,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-01-19,2024-02-09,2024-03-07,2024-10-13,2024-03-14,2700000,2585000,2567000.0,0.9574074074074074,0.9507407407407408,0.993036750483559,21.0,220.0,27.0,4,2244000,1,848000.0,561000.0,0.3778966131907308,1.0,2024-06-18,2024-12-07,633.0,0,False,0,87.41721854304636,0.0,0.0,3,2025-01-08,2026-08-31,88.5,87.4,100.0,-1.0999999999999943,11.5,1.0,0,0.0,0,3.0149999999999997,True,901.0,-688.0,688.0,4.127272727272727,0,False,,False,False,False,False,False,,,,88.5,2244000,0,0.0
W-002448,MP-TS-005,Telangana,Telangana Demo Constituency 5,Telangana Demo District 3,Roads & Bridges,Small Bridge,IA-TS-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-11-11,2025-12-16,2025-12-24,2026-08-04,2026-01-26,2629000,2490000,2458000.0,0.9471281856219095,0.9349562571319894,0.98714859437751,35.0,223.0,8.0,2,2629000,1,1454000.0,1314500.0,0.5530620007607455,1.0,2026-03-29,2026-04-25,129.0,1,True,0,106.95687550854353,171000.0,6.956875508543531,8,2026-02-22,2026-08-31,100.0,107.0,97.3,7.0,-2.700000000000003,1.0,0,0.0,0,14.384210526315789,True,218.0,-28.0,,1.1255605381165918,1,True,2026-08-31,False,False,False,False,False,,217.0,27.0,100.0,2629000,0,0.0
W-002449,MP-AP-004,Andhra Pradesh,Andhra Pradesh Demo Constituency 4,Andhra Pradesh Demo District 2,Health,Public Health Facility,IA-AP-006,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-01-10,2024-02-17,2024-03-02,2024-09-16,2024-03-04,1168000,1148000,1151000.0,0.9828767123287672,0.985445205479452,1.0026132404181185,38.0,198.0,14.0,3,1220000,1,487000.0,406666.6666666667,0.39918032786885244,1.0,2024-03-16,2024-08-10,752.0,1,True,0,105.99478714161599,69000.0,5.994787141615986,3,2025-01-01,2026-08-31,100.0,106.0,100.0,6.0,0.0,1.0,0,0.0,0,3.588138385502471,True,911.0,-715.0,,4.611111111111111,1,True,2026-08-31,False,False,False,False,False,,910.0,714.0,100.0,1220000,0,0.0
W-002450,MP-RJ-002,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 3,Sanitation,Drainage,,Rejected,Not Applicable,2026-09-01,PRE_SANCTION,True,2025-09-27,,,,,1170000,1227000,,1.0487179487179488,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-002451,MP-MH-003,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 1,Health,Public Health Facility,IA-MH-006,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2024-06-06,2024-06-18,2024-06-25,2025-06-10,2024-06-22,3054000,2935000,3009000.0,0.9610347085789129,0.9852652259332023,1.0252129471890972,12.0,350.0,7.0,2,2578000,1,1305000.0,1289000.0,0.5062063615205585,1.0,2025-05-16,2025-08-02,395.0,0,False,0,85.67630442007311,0.0,0.0,6,2024-11-02,2026-08-31,93.5,85.7,100.0,-7.799999999999997,6.5,1.0,0,0.0,0,3.530734632683658,True,801.0,-448.0,448.0,2.28,0,False,,False,False,False,False,False,,,,93.5,2578000,0,0.0
W-002452,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Drinking Water,Water Tank,IA-AP-001,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-11-08,2023-12-11,2023-12-28,2024-08-04,2023-12-26,794000,767000,771000.0,0.9659949622166247,0.9710327455919395,1.0052151238591918,33.0,220.0,17.0,4,736000,1,220000.0,184000.0,0.29891304347826086,1.0,2024-05-17,2024-11-12,658.0,1,True,0,95.46044098573282,0.0,0.0,5,2024-07-08,2026-08-31,100.0,95.5,100.0,-4.5,0.0,1.0,0,0.0,0,3.1454081632653064,True,980.0,-758.0,,4.445454545454545,1,True,2026-08-31,False,False,False,False,False,,979.0,757.0,100.0,736000,0,0.0
W-002453,MP-OD-002,Odisha,Odisha Demo Constituency 2,Odisha Demo District 1,Health,PHC Equipment Room,,Rejected,Not Applicable,2026-09-01,PRE_SANCTION,True,2023-10-08,,,,,1620000,1677000,,1.0351851851851852,,,,,,0,0,0,,,,,,,,0,False,0,,,,0,,,,,,,,,0,0.0,0,,False,,,,,0,False,,False,False,False,False,False,,,,0.0,0,0,
W-002454,MP-AP-002,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Sanitation,Community Sanitation,IA-AP-004,Sanctioned,Completed,2026-09-01,COMPLETION,False,2023-04-11,2023-04-28,2023-06-06,2024-02-27,2023-06-21,1056000,1103000,1089000.0,1.0445075757575757,1.03125,0.9873073436083409,17.0,266.0,39.0,4,1124000,1,313000.0,281000.0,0.27846975088967973,1.0,2023-07-09,2024-05-16,838.0,1,True,0,103.21395775941231,35000.0,3.213957759412305,4,2024-04-07,2026-08-31,100.0,103.2,100.0,3.200000000000003,0.0,1.0,0,0.0,0,2.613013698630137,True,1168.0,-917.0,,4.447368421052632,1,True,2026-08-31,False,False,False,False,False,,1167.0,916.0,100.0,1124000,0,0.0
W-002455,MP-RJ-002,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,Renewable Energy,Solar Public Facility,IA-RJ-004,Sanctioned,Ongoing,2026-09-01,EXECUTION,False,2026-03-09,2026-04-21,2026-05-01,2027-04-16,2026-05-12,404000,400000,398000.0,0.9900990099009901,0.9851485148514851,0.995,43.0,350.0,10.0,1,170000,1,170000.0,170000.0,1.0,1.0,2026-08-28,2026-08-28,4.0,0,False,0,42.71356783919598,0.0,0.0,4,2026-06-08,2026-08-31,45.0,42.7,31.7,-2.299999999999997,-13.3,1.0,0,0.0,0,8.5,True,112.0,227.0,0.0,0.3514285714285714,0,False,,False,False,False,False,False,,,,45.0,170000,0,0.0
W-002456,MP-OD-001,Odisha,Odisha Demo Constituency 1,Odisha Demo District 4,Sanitation,Drainage,IA-OD-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-02-16,2024-03-07,2024-03-30,2024-09-27,2024-04-27,2140000,2059000,3040000.0,0.9621495327102804,1.4205607476635513,1.4764448761534725,20.0,181.0,23.0,6,2987000,1,630000.0,497833.3333333333,0.21091396049548042,1.0,2024-05-20,2025-01-17,592.0,1,True,0,98.25657894736842,0.0,0.0,7,2024-08-27,2026-08-31,100.0,98.3,100.0,-1.7000000000000028,0.0,1.0,0,0.0,0,3.690735694822888,True,857.0,-704.0,,4.889502762430939,1,True,2026-08-31,False,False,False,False,False,,856.0,703.0,100.0,2987000,0,0.0
W-002457,MP-RJ-001,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 2,Health,Ambulance Shelter,IA-RJ-005,Sanctioned,Completed,2026-09-01,COMPLETION,False,2025-06-02,2025-06-12,2025-07-14,2026-02-24,2025-08-11,3201000,3050000,3009000.0,0.9528272414870353,0.9400187441424555,0.9865573770491803,10.0,225.0,32.0,2,2915000,1,1618000.0,1457500.0,0.5550600343053174,1.0,2026-04-01,2026-04-01,153.0,1,True,0,96.87603855101362,0.0,0.0,6,2025-10-14,2026-08-31,100.0,96.9,100.0,-3.0999999999999943,0.0,1.0,0,0.0,0,7.514018691588785,True,386.0,-189.0,,1.84,1,True,2026-08-31,False,False,False,False,False,,385.0,188.0,100.0,2915000,0,0.0
W-002458,MP-TS-004,Telangana,Telangana Demo Constituency 4,Telangana Demo District 2,Education,School Toilet,IA-TS-003,Sanctioned,Completed,2026-09-01,COMPLETION,False,2024-03-24,2024-04-14,2024-04-26,2025-04-14,2024-05-01,1246000,1200000,1229000.0,0.9630818619582665,0.9863563402889246,1.0241666666666667,21.0,353.0,12.0,6,1324000,1,247000.0,220666.66666666666,0.1865558912386707,1.0,2024-10-28,2025-06-09,449.0,1,True,0,107.72986167615947,95000.0,7.729861676159479,5,2024-10-18,2026-08-31,100.0,107.7,100.0,7.700000000000003,0.0,1.0,0,0.0,0,3.4926686217008798,True,853.0,-505.0,,2.4305949008498584,1,True,2026-08-31,False,False,False,False,False,,852.0,504.0,100.0,1324000,0,0.0
