group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag
STATE,state_name=Rajasthan,sanctioned_amount_inr,2026-07,8181000.0,3,6,73,25265000.0,6013500.0,17912250.0,27845500.0,9933250.0,14930500.0,32247000.0,-1.916214849921011,MAD,17905207.16933325,False
STATE,state_name=Rajasthan,sanctioned_amount_inr,2026-08,0.0,0,6,65,21580500.0,7153000.0,14360750.0,27845500.0,13484750.0,10986000.0,32247000.0,-2.0349569760939468,MAD,12533645.018533275,False
STATE,state_name=Telangana,progress_report_count,2023-10,1.0,1,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,1.0,False
STATE,state_name=Telangana,progress_report_count,2023-11,4.0,4,1,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,INSUFFICIENT_PRIOR_MONTHS,1.9,False
STATE,state_name=Telangana,progress_report_count,2023-12,4.0,4,2,5,2.5,1.5,1.75,3.25,1.5,1.3,3.7,,INSUFFICIENT_PRIOR_MONTHS,2.53,False
STATE,state_name=Telangana,progress_report_count,2024-01,10.0,10,3,9,4.0,0.0,2.5,4.0,1.5,1.6,4.0,,INSUFFICIENT_PRIOR_MONTHS,4.771,False
STATE,state_name=Telangana,progress_report_count,2024-02,13.0,13,4,19,4.0,1.5,3.25,5.5,2.25,1.9000000000000001,8.200000000000001,,INSUFFICIENT_HISTORICAL_EVENT_SUPPORT,7.239699999999999,False
STATE,state_name=Telangana,progress_report_count,2024-03,10.0,10,5,32,4.0,3.0,4.0,10.0,6.0,2.2,11.8,1.349,MAD,8.067789999999999,False
STATE,state_name=Telangana,progress_report_count,2024-04,18.0,18,6,42,7.0,3.0,4.0,10.0,6.0,2.5,11.5,2.4731666666666667,MAD,11.047452999999997,False
STATE,state_name=Telangana,progress_report_count,2024-05,12.0,12,6,59,10.0,4.5,5.5,12.25,6.75,4.0,15.5,0.29977777777777775,MAD,11.333217099999997,False
STATE,state_name=Telangana,progress_report_count,2024-06,20.0,20,6,67,11.0,1.5,10.0,12.75,2.75,7.0,15.5,4.047,MAD,13.933251969999997,True
STATE,state_name=Telangana,progress_report_count,2024-07,24.0,24,6,83,12.5,2.5,10.5,16.75,6.25,10.0,19.0,3.1027,MAD,16.953276378999995,False
STATE,state_name=Telangana,progress_report_count,2024-08,31.0,31,6,97,15.5,4.0,12.25,19.5,7.25,11.0,22.0,2.6136875,MAD,21.167293465299995,False
STATE,state_name=Telangana,progress_report_count,2024-09,25.0,25,6,115,19.0,6.0,13.5,23.0,9.5,11.0,27.5,0.6745,MAD,22.317105425709997,False
STATE,state_name=Telangana,progress_report_count,2024-10,32.0,32,6,130,22.0,3.5,18.5,24.75,6.25,15.0,28.0,1.9271428571428573,MAD,25.221973797996995,False
STATE,state_name=Telangana,progress_report_count,2024-11,33.0,33,6,144,24.5,5.5,21.0,29.5,8.5,16.0,31.5,1.0424090909090908,MAD,27.555381658597895,False
STATE,state_name=Telangana,progress_report_count,2024-12,33.0,33,6,165,28.0,4.0,24.25,31.75,7.5,22.0,32.5,0.843125,MAD,29.188767161018525,False
STATE,state_name=Telangana,progress_report_count,2025-01,45.0,45,6,178,31.5,1.5,26.5,32.75,6.25,24.5,33.0,6.0705,MAD,33.93213701271297,True
STATE,state_name=Telangana,progress_report_count,2025-02,42.0,42,6,199,32.5,1.0,31.25,33.0,1.75,28.0,39.0,6.40775,MAD,36.35249590889908,True
STATE,state_name=Telangana,progress_report_count,2025-03,50.0,50,6,210,33.0,4.5,32.25,39.75,7.5,28.5,43.5,2.548111111111111,MAD,40.446747136229355,False
STATE,state_name=Telangana,progress_report_count,2025-04,53.0,53,6,235,37.5,5.0,33.0,44.25,11.25,32.5,47.5,2.0909500000000003,MAD,44.212722995360544,False
STATE,state_name=Telangana,progress_report_count,2025-05,51.0,51,6,256,43.5,8.0,35.25,48.75,13.5,33.0,51.5,0.63234375,MAD,46.24890609675238,False
STATE,state_name=Telangana,progress_report_count,2025-06,53.0,53,6,274,47.5,4.5,42.75,50.75,8.0,37.5,52.0,0.824388888888889,MAD,48.27423426772666,False
STATE,state_name=Telangana,progress_report_count,2025-07,71.0,71,6,294,50.5,2.5,46.25,52.5,6.25,43.5,53.0,5.5309,MAD,55.09196398740866,True
STATE,state_name=Telangana,progress_report_count,2025-08,73.0,73,6,320,52.0,1.5,50.25,53.0,2.75,46.0,62.0,9.443,MAD,60.46437479118606,True
STATE,state_name=Telangana,progress_report_count,2025-09,69.0,69,6,351,53.0,2.5,51.5,66.5,15.0,50.5,72.0,4.3168,MAD,63.025062353830236,True
STATE,state_name=Telangana,progress_report_count,2025-10,80.0,80,6,370,61.0,9.0,53.0,70.5,17.5,52.0,72.0,1.4239444444444445,MAD,68.11754364768116,False
STATE,state_name=Telangana,progress_report_count,2025-11,88.0,88,6,397,70.0,6.5,57.0,72.5,15.5,52.0,76.5,1.867846153846154,MAD,74.0822805533768,False
STATE,state_name=Telangana,progress_report_count,2025-12,110.0,110,6,434,72.0,5.5,69.5,78.25,8.75,61.0,84.0,4.660181818181818,MAD,84.85759638736377,True
STATE,state_name=Telangana,progress_report_count,2026-01,118.0,118,6,491,76.5,6.5,71.5,86.0,14.5,70.0,99.0,4.3064230769230765,MAD,94.80031747115464,True
STATE,state_name=Telangana,progress_report_count,2026-02,111.0,111,6,538,84.0,13.0,74.75,104.5,29.75,71.0,114.0,1.4008846153846155,MAD,99.66022222980824,False
STATE,state_name=Telangana,progress_report_count,2026-03,127.0,127,6,576,99.0,15.5,82.0,110.75,28.75,74.5,114.5,1.2184516129032257,MAD,107.86215556086577,False
STATE,state_name=Telangana,progress_report_count,2026-04,156.0,156,6,634,110.5,12.0,93.5,116.25,22.75,84.0,122.5,2.5574791666666665,MAD,122.30350889260603,False
STATE,state_name=Telangana,progress_report_count,2026-05,150.0,150,6,710,114.5,8.5,110.25,124.75,14.5,99.0,141.5,2.8170294117647057,MAD,130.6124562248242,False
STATE,state_name=Telangana,progress_report_count,2026-06,148.0,148,6,772,122.5,12.0,112.75,144.25,31.5,110.5,153.0,1.4333124999999998,MAD,135.82871935737694,False
STATE,state_name=Telangana,progress_report_count,2026-07,146.0,146,6,810,137.5,15.5,120.25,149.5,29.25,114.5,153.0,0.36988709677419357,MAD,138.88010355016385,False
STATE,state_name=Telangana,progress_report_count,2026-08,564.0,564,6,838,147.0,6.0,131.75,149.5,17.75,119.0,153.0,46.87775,MAD,266.4160724851147,True
STATE,state_name=Telangana,recommendation_work_count,2023-04,14.0,14,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,14.0,False
STATE,state_name=Telangana,recommendation_work_count,2023-05,17.0,17,1,14,14.0,0.0,14.0,14.0,0.0,14.0,14.0,,INSUFFICIENT_PRIOR_MONTHS,14.899999999999999,False
STATE,state_name=Telangana,recommendation_work_count,2023-06,12.0,12,2,31,15.5,1.5,14.75,16.25,1.5,14.3,16.7,,INSUFFICIENT_PRIOR_MONTHS,14.029999999999998,False
STATE,state_name=Telangana,recommendation_work_count,2023-07,15.0,15,3,43,14.0,2.0,13.0,15.5,2.5,12.4,16.4,,INSUFFICIENT_PRIOR_MONTHS,14.320999999999998,False
STATE,state_name=Telangana,recommendation_work_count,2023-08,11.0,11,4,58,14.5,1.5,13.5,15.5,2.0,12.6,16.4,-1.5738333333333332,MAD,13.324699999999996,False
STATE,state_name=Telangana,recommendation_work_count,2023-09,16.0,16,5,69,14.0,2.0,12.0,15.0,3.0,11.4,16.2,0.6745,MAD,14.127289999999995,False
STATE,state_name=Telangana,recommendation_work_count,2023-10,13.0,13,6,85,14.5,2.0,12.5,15.75,3.25,11.5,16.5,-0.505875,MAD,13.789102999999995,False
STATE,state_name=Telangana,recommendation_work_count,2023-11,16.0,16,6,84,14.0,2.0,12.25,15.75,3.5,11.5,16.5,0.6745,MAD,14.452372099999995,False
STATE,state_name=Telangana,recommendation_work_count,2023-12,7.0,7,6,83,14.0,2.0,12.25,15.75,3.5,11.5,16.0,-2.36075,MAD,12.216660469999995,False
STATE,state_name=Telangana,recommendation_work_count,2024-01,12.0,12,6,78,14.0,2.0,11.5,15.75,4.25,9.0,16.0,-0.6745,MAD,12.151662328999995,False
STATE,state_name=Telangana,recommendation_work_count,2024-02,9.0,9,6,75,12.5,2.5,11.25,15.25,4.0,9.0,16.0,-0.9442999999999999,MAD,11.206163630299995,False
STATE,state_name=Telangana,recommendation_work_count,2024-03,21.0,21,6,73,12.5,3.5,9.75,15.25,5.5,8.0,16.0,1.6380714285714286,MAD,14.144314541209997,False
STATE,state_name=Telangana,recommendation_work_count,2024-04,19.0,19,6,78,12.5,3.5,9.75,15.25,5.5,8.0,18.5,1.2526428571428572,MAD,15.601020178846998,False
STATE,state_name=Telangana,recommendation_work_count,2024-05,14.0,14,6,84,14.0,5.0,9.75,18.25,8.5,8.0,20.0,0.0,MAD,15.120714125192897,False
STATE,state_name=Telangana,recommendation_work_count,2024-06,15.0,15,6,82,13.0,5.0,9.75,17.75,8.0,8.0,20.0,0.2698,MAD,15.084499887635028,False
STATE,state_name=Telangana,recommendation_work_count,2024-07,15.0,15,6,90,14.5,3.5,12.5,18.0,5.5,10.5,20.0,0.09635714285714285,MAD,15.059149921344519,False
STATE,state_name=Telangana,recommendation_work_count,2024-08,23.0,23,6,93,15.0,2.5,14.25,18.0,3.75,11.5,20.0,2.1584,MAD,17.441404944941162,False
STATE,state_name=Telangana,recommendation_work_count,2024-09,12.0,12,6,107,17.0,2.5,15.0,20.5,5.5,14.5,22.0,-1.349,MAD,15.808983461458812,False
STATE,state_name=Telangana,recommendation_work_count,2024-10,11.0,11,6,98,15.0,2.0,14.25,18.0,3.75,13.0,21.0,-1.349,MAD,14.366288423021167,False
STATE,state_name=Telangana,recommendation_work_count,2024-11,11.0,11,6,90,14.5,1.5,12.5,15.0,2.5,11.5,19.0,-1.5738333333333332,MAD,13.356401896114818,False
STATE,state_name=Telangana,recommendation_work_count,2024-12,9.0,9,6,87,13.5,2.0,11.25,15.0,3.75,11.0,19.0,-1.517625,MAD,12.049481327280372,False
STATE,state_name=Telangana,recommendation_work_count,2025-01,16.0,16,6,81,11.5,1.5,11.0,14.25,3.25,10.0,19.0,2.0235,MAD,13.234636929096258,False
STATE,state_name=Telangana,recommendation_work_count,2025-02,13.0,13,6,82,11.5,1.5,11.0,15.0,4.0,10.0,19.5,0.6745,MAD,13.16424585036738,False
STATE,state_name=Telangana,recommendation_work_count,2025-03,20.0,20,6,72,11.5,1.0,11.0,12.75,1.75,10.0,14.5,5.73325,MAD,15.214972095257165,True
STATE,state_name=Telangana,recommendation_work_count,2025-04,9.0,9,6,80,12.0,2.0,11.0,15.25,4.25,10.0,18.0,-1.01175,MAD,13.350480466680015,False
STATE,state_name=Telangana,recommendation_work_count,2025-05,14.0,14,6,78,12.0,3.0,9.5,15.25,5.75,9.0,18.0,0.44966666666666666,MAD,13.545336326676011,False
STATE,state_name=Telangana,recommendation_work_count,2025-06,10.0,10,6,81,13.5,3.5,10.0,15.5,5.5,9.0,18.0,-0.6745,MAD,12.481735428673208,False
STATE,state_name=Telangana,recommendation_work_count,2025-07,14.0,14,6,82,13.5,3.0,10.75,15.5,4.75,9.5,18.0,0.11241666666666666,MAD,12.937214800071246,False
STATE,state_name=Telangana,recommendation_work_count,2025-08,18.0,18,6,80,13.5,2.0,10.75,14.0,3.25,9.5,17.0,1.517625,MAD,14.456050360049872,False
STATE,state_name=Telangana,recommendation_work_count,2025-09,17.0,17,6,85,14.0,4.0,11.0,17.0,6.0,9.5,19.0,0.505875,MAD,15.21923525203491,False
STATE,state_name=Telangana,recommendation_work_count,2025-10,11.0,11,6,82,14.0,3.5,11.0,16.25,5.25,9.5,17.5,-0.5781428571428571,MAD,13.953464676424435,False
STATE,state_name=Telangana,recommendation_work_count,2025-11,15.0,15,6,84,14.0,3.0,11.75,16.25,4.5,10.5,17.5,0.22483333333333333,MAD,14.267425273497103,False
STATE,state_name=Telangana,recommendation_work_count,2025-12,11.0,11,6,85,14.5,3.0,11.75,16.5,4.75,10.5,17.5,-0.7869166666666666,MAD,13.287197691447972,False
STATE,state_name=Telangana,recommendation_work_count,2026-01,16.0,16,6,86,14.5,3.0,11.75,16.5,4.75,11.0,17.5,0.33725,MAD,14.101038384013581,False
STATE,state_name=Telangana,recommendation_work_count,2026-02,7.0,7,6,88,15.5,2.0,12.0,16.75,4.75,11.0,17.5,-2.866625,MAD,11.970726868809505,False
STATE,state_name=Telangana,recommendation_work_count,2026-03,15.0,15,6,77,13.0,2.5,11.0,15.75,4.75,9.0,16.5,0.5396,MAD,12.879508808166653,False
STATE,state_name=Telangana,recommendation_work_count,2026-04,15.0,15,6,75,13.0,2.0,11.0,15.0,4.0,9.0,15.5,0.6745,MAD,13.515656165716656,False
STATE,state_name=Telangana,recommendation_work_count,2026-05,15.0,15,6,79,15.0,0.5,12.0,15.0,3.0,9.0,15.5,0.0,MAD,13.96095931600166,False
STATE,state_name=Telangana,recommendation_work_count,2026-06,0.0,0,6,79,15.0,0.5,12.0,15.0,3.0,9.0,15.5,-20.235,MAD,9.772671521201161,True
STATE,state_name=Telangana,recommendation_work_count,2026-07,0.0,0,6,68,15.0,0.5,9.0,15.0,6.0,3.5,15.5,-20.235,MAD,6.8408700648408125,True
STATE,state_name=Telangana,recommendation_work_count,2026-08,0.0,0,6,52,11.0,4.0,1.75,15.0,13.25,0.0,15.0,-1.854875,MAD,4.788609045388569,False
STATE,state_name=Telangana,recommended_amount_inr,2023-04,24984000.0,14,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,24984000.0,False
STATE,state_name=Telangana,recommended_amount_inr,2023-05,35113000.0,17,1,14,24984000.0,0.0,24984000.0,24984000.0,0.0,24984000.0,24984000.0,,INSUFFICIENT_PRIOR_MONTHS,28022700.0,False
STATE,state_name=Telangana,recommended_amount_inr,2023-06,27265000.0,12,2,31,30048500.0,5064500.0,27516250.0,32580750.0,5064500.0,25996900.0,34100100.0,,INSUFFICIENT_PRIOR_MONTHS,27795390.0,False
STATE,state_name=Telangana,recommended_amount_inr,2023-07,34911000.0,15,3,43,27265000.0,2281000.0,26124500.0,31189000.0,5064500.0,25440200.0,33543400.0,,INSUFFICIENT_PRIOR_MONTHS,29930073.0,False
STATE,state_name=Telangana,recommended_amount_inr,2023-08,24299000.0,11,4,58,31088000.0,3924000.0,26694750.0,34961500.0,8266750.0,25668300.0,35052400.0,-1.16696750764526,MAD,28240751.099999998,False
STATE,state_name=Telangana,recommended_amount_inr,2023-09,35673000.0,16,5,69,27265000.0,2966000.0,24984000.0,34911000.0,9927000.0,24573000.0,35032200.0,1.9120687795010114,MAD,30470425.769999996,False
STATE,state_name=Telangana,recommended_amount_inr,2023-10,27336000.0,13,6,85,31088000.0,4305000.0,25554250.0,35062500.0,9508250.0,24641500.0,35393000.0,-0.5878569105691057,MAD,29530098.038999997,False
STATE,state_name=Telangana,recommended_amount_inr,2023-11,31667000.0,16,6,84,31123500.0,3924000.0,27282750.0,35062500.0,7779750.0,25782000.0,35393000.0,0.09342271916411825,MAD,30171168.627299998,False
STATE,state_name=Telangana,recommended_amount_inr,2023-12,12578000.0,7,6,83,29501500.0,3719500.0,27282750.0,34100000.0,6817250.0,25782000.0,35292000.0,-3.068934198144912,MAD,24893218.039109997,False
STATE,state_name=Telangana,recommended_amount_inr,2024-01,18530000.0,12,6,78,29501500.0,5306000.0,25058250.0,34100000.0,9041750.0,18438500.0,35292000.0,-1.394699726724463,MAD,22984252.627376996,False
STATE,state_name=Telangana,recommended_amount_inr,2024-02,20543000.0,9,6,75,25817500.0,6568500.0,19972250.0,30584250.0,10612000.0,15554000.0,33670000.0,-0.5416229352211311,MAD,22251876.839163896,False
STATE,state_name=Telangana,recommended_amount_inr,2024-03,39559000.0,21,6,73,23939500.0,6568500.0,19033250.0,30584250.0,11551000.0,15554000.0,33670000.0,1.6039206439826443,MAD,27444013.787414726,False
STATE,state_name=Telangana,recommended_amount_inr,2024-04,35876000.0,19,6,78,23939500.0,6568500.0,19033250.0,30584250.0,11551000.0,15554000.0,35613000.0,1.2257241759914745,MAD,29973609.651190307,False
STATE,state_name=Telangana,recommended_amount_inr,2024-05,27268000.0,14,6,84,26105000.0,8673000.0,19033250.0,34823750.0,15790500.0,15554000.0,37717500.0,0.0904466159345094,MAD,29161926.755833212,False
STATE,state_name=Telangana,recommended_amount_inr,2024-06,32104000.0,15,6,82,23905500.0,8351500.0,19033250.0,33724000.0,14690750.0,15554000.0,37717500.0,0.662143118002754,MAD,30044548.729083247,False
STATE,state_name=Telangana,recommended_amount_inr,2024-07,30009000.0,15,6,90,29686000.0,7666500.0,22224250.0,34933000.0,12708750.0,19536500.0,37717500.0,0.028417596034696405,MAD,30033884.11035827,False
STATE,state_name=Telangana,recommended_amount_inr,2024-08,41040000.0,23,6,93,31056500.0,4304000.0,27953250.0,34933000.0,6979750.0,23905500.0,37717500.0,1.5645610478624534,MAD,33335718.87725079,False
STATE,state_name=Telangana,recommended_amount_inr,2024-09,30173000.0,12,6,107,33990000.0,4775000.0,30532750.0,38638250.0,8105500.0,28638500.0,40299500.0,-0.5391762303664921,MAD,32386903.21407555,False
STATE,state_name=Telangana,recommended_amount_inr,2024-10,22778000.0,11,6,98,31138500.0,2500000.0,30050000.0,34933000.0,4883000.0,28638500.0,38458000.0,-2.2556629,MAD,29504232.249852885,False
STATE,state_name=Telangana,recommended_amount_inr,2024-11,21253000.0,11,6,90,30091000.0,2418000.0,27953250.0,31621250.0,3668000.0,25023000.0,36572000.0,-2.4653560794044664,MAD,27028862.574897017,False
STATE,state_name=Telangana,recommended_amount_inr,2024-12,18674000.0,9,6,87,30091000.0,4663000.0,24585750.0,31621250.0,7035500.0,22015500.0,36572000.0,-1.6514618271499035,MAD,24522403.80242791,False
STATE,state_name=Telangana,recommended_amount_inr,2025-01,32695000.0,16,6,81,26393500.0,4460000.0,21634250.0,30132000.0,8497750.0,19963500.0,35606500.0,0.9529959080717488,MAD,26974182.661699537,False
STATE,state_name=Telangana,recommended_amount_inr,2025-02,28781000.0,13,6,82,26475500.0,5721000.0,21634250.0,32064500.0,10430250.0,19963500.0,36867500.0,0.2718160723649712,MAD,27516227.863189675,False
STATE,state_name=Telangana,recommended_amount_inr,2025-03,47148000.0,20,6,72,25779500.0,4460000.0,21634250.0,29825000.0,8190750.0,19963500.0,31434000.0,3.2316262892376684,MAD,33405759.50423277,False
STATE,state_name=Telangana,recommended_amount_inr,2025-04,18158000.0,9,6,80,25779500.0,5721000.0,21634250.0,31716500.0,10082250.0,19963500.0,39921500.0,-0.8985669900367068,MAD,28831431.652962938,False
STATE,state_name=Telangana,recommended_amount_inr,2025-05,28847000.0,14,6,78,25017000.0,6601000.0,19318750.0,31716500.0,12397750.0,18416000.0,39921500.0,0.3913550977124678,MAD,28836102.157074057,False
STATE,state_name=Telangana,recommended_amount_inr,2025-06,17904000.0,10,6,81,28814000.0,7010500.0,21200750.0,31733000.0,10532250.0,18416000.0,39921500.0,-1.0496819057128592,MAD,25556471.509951837,False
STATE,state_name=Telangana,recommended_amount_inr,2025-07,33141000.0,14,6,82,28814000.0,7268500.0,20813750.0,31733000.0,10919250.0,18031000.0,39921500.0,0.4015355988168123,MAD,27831830.056966286,False
STATE,state_name=Telangana,recommended_amount_inr,2025-08,40913000.0,18,6,80,28814000.0,7491500.0,20813750.0,32067500.0,11253750.0,18031000.0,40144500.0,1.0893379830474539,MAD,31756181.039876398,False
STATE,state_name=Telangana,recommended_amount_inr,2025-09,30749000.0,17,6,85,30994000.0,11377500.0,20830250.0,38970000.0,18139750.0,18031000.0,44030500.0,-0.014524500109865963,MAD,31454026.727913477,False
STATE,state_name=Telangana,recommended_amount_inr,2025-10,20046000.0,11,6,82,29798000.0,7229000.0,20830250.0,32543000.0,11712750.0,18031000.0,37027000.0,-0.9099078710748375,MAD,28031618.709539432,False
STATE,state_name=Telangana,recommended_amount_inr,2025-11,27111000.0,15,6,84,29798000.0,6547500.0,22246250.0,32543000.0,10296750.0,18975000.0,37027000.0,-0.27680511645666284,MAD,27755433.0966776,False
STATE,state_name=Telangana,recommended_amount_inr,2025-12,25905000.0,11,6,85,28930000.0,6547500.0,21812250.0,32543000.0,10730750.0,18975000.0,37027000.0,-0.3116246659030164,MAD,27200303.167674318,False
STATE,state_name=Telangana,recommended_amount_inr,2026-01,36157000.0,16,6,86,28930000.0,3618000.0,26206500.0,32543000.0,6336500.0,22975500.0,37027000.0,1.3473221393034827,MAD,29887312.217372023,False
STATE,state_name=Telangana,recommended_amount_inr,2026-02,13158000.0,7,6,88,28930000.0,5126000.0,26206500.0,34805000.0,8598500.0,22975500.0,38535000.0,-2.075344127975029,MAD,24868518.552160416,False
STATE,state_name=Telangana,recommended_amount_inr,2026-03,35495000.0,15,6,77,26508000.0,5351500.0,21510750.0,29839500.0,8328750.0,16602000.0,33453000.0,1.1327163412127441,MAD,28056462.98651229,False
STATE,state_name=Telangana,recommended_amount_inr,2026-04,28981000.0,15,6,75,26508000.0,7724500.0,21510750.0,33399000.0,11888250.0,16602000.0,35826000.0,0.21594129069842707,MAD,28333824.0905586,False
STATE,state_name=Telangana,recommended_amount_inr,2026-05,27998000.0,15,6,79,28046000.0,4795000.0,26206500.0,33866500.0,7660000.0,19531500.0,35826000.0,-0.006752033368091762,MAD,28233076.86339102,False
STATE,state_name=Telangana,recommended_amount_inr,2026-06,0.0,0,6,79,28489500.0,4795000.0,26428250.0,33866500.0,7438250.0,19531500.0,35826000.0,-4.0075428050052135,MAD,19763153.80437371,True
STATE,state_name=Telangana,recommended_amount_inr,2026-07,0.0,0,6,68,28489500.0,7336500.0,16868000.0,33866500.0,16998500.0,6579000.0,35826000.0,-2.6192554692291963,MAD,13834207.663061596,False
STATE,state_name=Telangana,recommended_amount_inr,2026-08,0.0,0,6,52,20578000.0,11660000.0,3289500.0,28735250.0,25445750.0,0.0,32238000.0,-1.190382590051458,MAD,9683945.364143116,False
STATE,state_name=Telangana,released_payment_amount_inr,2023-07,791000.0,3,0,0,,,,,,,,,INSUFFICIENT_PRIOR_MONTHS,791000.0,False
STATE,state_name=Telangana,released_payment_amount_inr,2023-08,5888000.0,9,1,3,791000.0,0.0,791000.0,791000.0,0.0,791000.0,791000.0,,INSUFFICIENT_PRIOR_MONTHS,2320100.0,False
STATE,state_name=Telangana,released_payment_amount_inr,2023-09,7365000.0,11,2,12,3339500.0,2548500.0,2065250.0,4613750.0,2548500.0,1300700.0,5378300.0,,INSUFFICIENT_PRIOR_MONTHS,3833570.0,False
STATE,state_name=Telangana,released_payment_amount_inr,2023-10,9845000.0,13,3,23,5888000.0,1477000.0,3339500.0,6626500.0,3287000.0,1810400.0,7069600.0,,INSUFFICIENT_PRIOR_MONTHS,5636999.0,False
STATE,state_name=Telangana,released_payment_amount_inr,2023-11,13095000.0,20,4,36,6626500.0,1978500.0,4613750.0,7985000.0,3371250.0,2320100.0,9101000.0,2.2052076067728077,MAD,7874399.3,False
STATE,state_name=Telangana,released_payment_amount_inr,2023-12,25286000.0,32,5,56,7365000.0,2480000.0,5888000.0,9845000.0,3957000.0,2829800.0,11795000.0,4.874078427419355,MAD,13097879.51,True
STATE,state_name=Telangana,released_payment_amount_inr,2024-01,16918000.0,24,6,88,8605000.0,3603500.0,6257250.0,12282500.0,6025250.0,3339500.0,19190500.0,1.5560201193284307,MAD,14243915.657,False
