work_id,rules_evaluated_count,rules_passed_count,rules_review_count,rules_non_compliant_count,rules_insufficient_data_count,rules_not_applicable_count,highest_compliance_evidence_severity,top_compliance_rule_id
W-002454,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002455,3,3,0,0,0,5,NONE,
W-002456,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002457,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002458,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002459,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002460,3,3,0,0,0,5,NONE,
W-002461,3,3,0,0,0,5,NONE,
W-002462,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002463,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002464,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002465,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002466,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002467,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002468,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002469,3,3,0,0,0,5,NONE,
W-002470,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002471,3,3,0,0,0,5,NONE,
W-002472,0,0,0,0,0,8,NONE,
W-002473,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002474,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002475,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002476,3,3,0,0,0,5,NONE,
W-002477,3,3,0,0,0,5,NONE,
W-002478,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002479,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002480,3,3,0,0,0,5,NONE,
W-002481,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002482,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002483,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002484,3,3,0,0,0,5,NONE,
W-002485,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002486,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002487,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002488,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002489,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002490,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002491,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002492,0,0,0,0,0,8,NONE,
W-002493,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002494,3,3,0,0,0,5,NONE,
W-002495,0,0,0,0,0,8,NONE,
W-002496,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002497,3,3,0,0,0,5,NONE,
W-002498,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002499,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002500,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002501,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002502,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002503,3,3,0,0,0,5,NONE,
W-002504,3,3,0,0,0,5,NONE,
W-002505,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002506,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002507,3,3,0,0,0,5,NONE,
W-002508,3,3,0,0,0,5,NONE,
W-002509,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002510,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002511,0,0,0,0,0,8,NONE,
W-002512,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002513,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002514,3,3,0,0,0,5,NONE,
W-002515,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002516,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002517,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002518,3,3,0,0,0,5,NONE,
W-002519,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002520,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002521,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002522,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002523,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002524,3,3,0,0,0,5,NONE,
W-002525,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002526,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002527,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002528,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002529,3,3,0,0,0,5,NONE,
W-002530,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002531,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002532,3,3,0,0,0,5,NONE,
W-002533,0,0,0,0,0,8,NONE,
W-002534,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002535,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002536,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002537,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002538,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002539,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002540,0,0,0,0,0,8,NONE,
W-002541,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002542,0,0,0,0,0,8,NONE,
W-002543,3,3,0,0,0,5,NONE,
W-002544,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002545,3,3,0,0,0,5,NONE,
W-002546,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002547,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002548,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002549,3,3,0,0,0,5,NONE,
W-002550,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002551,0,0,0,0,0,8,NONE,
W-002552,0,0,0,0,0,8,NONE,
W-002553,0,0,0,0,0,8,NONE,
W-002554,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002555,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002556,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002557,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002558,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002559,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002560,0,0,0,0,0,8,NONE,
W-002561,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002562,0,0,0,0,0,8,NONE,
W-002563,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002564,0,0,0,0,0,8,NONE,
W-002565,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002566,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002567,3,3,0,0,0,5,NONE,
W-002568,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002569,0,0,0,0,0,8,NONE,
W-002570,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002571,0,0,0,0,0,8,NONE,
W-002572,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002573,3,3,0,0,0,5,NONE,
W-002574,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002575,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002576,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002577,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002578,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002579,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002580,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002581,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002582,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002583,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002584,3,3,0,0,0,5,NONE,
W-002585,0,0,0,0,0,8,NONE,
W-002586,3,3,0,0,0,5,NONE,
W-002587,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002588,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002589,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002590,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002591,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002592,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002593,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002594,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002595,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002596,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002597,3,3,0,0,0,5,NONE,
W-002598,3,3,0,0,0,5,NONE,
W-002599,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002600,0,0,0,0,0,8,NONE,
W-002601,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002602,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002603,3,3,0,0,0,5,NONE,
W-002604,3,3,0,0,0,5,NONE,
W-002605,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002606,3,3,0,0,0,5,NONE,
W-002607,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002608,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002609,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002610,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002611,0,0,0,0,0,8,NONE,
W-002612,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002613,0,0,0,0,0,8,NONE,
W-002614,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002615,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002616,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002617,3,3,0,0,0,5,NONE,
W-002618,3,3,0,0,0,5,NONE,
W-002619,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002620,3,3,0,0,0,5,NONE,
W-002621,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002622,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002623,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002624,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002625,0,0,0,0,0,8,NONE,
W-002626,3,3,0,0,0,5,NONE,
W-002627,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002628,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002629,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002630,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002631,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002632,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002633,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002634,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002635,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002636,0,0,0,0,0,8,NONE,
W-002637,3,3,0,0,0,5,NONE,
W-002638,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002639,3,3,0,0,0,5,NONE,
W-002640,0,0,0,0,0,8,NONE,
W-002641,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002642,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002643,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002644,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002645,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002646,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002647,0,0,0,0,0,8,NONE,
W-002648,3,3,0,0,0,5,NONE,
W-002649,3,3,0,0,0,5,NONE,
W-002650,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002651,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002652,3,3,0,0,0,5,NONE,
W-002653,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002654,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002655,3,3,0,0,0,5,NONE,
W-002656,3,3,0,0,0,5,NONE,
W-002657,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002658,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002659,3,3,0,0,0,5,NONE,
W-002660,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002661,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002662,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002663,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002664,0,0,0,0,0,8,NONE,
W-002665,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002666,3,3,0,0,0,5,NONE,
W-002667,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002668,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002669,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002670,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002671,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002672,3,3,0,0,0,5,NONE,
W-002673,3,3,0,0,0,5,NONE,
W-002674,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002675,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002676,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002677,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002678,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002679,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002680,3,3,0,0,0,5,NONE,
W-002681,3,3,0,0,0,5,NONE,
W-002682,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002683,3,3,0,0,0,5,NONE,
W-002684,3,3,0,0,0,5,NONE,
W-002685,3,3,0,0,0,5,NONE,
W-002686,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002687,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002688,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002689,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002690,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002691,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002692,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002693,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002694,3,3,0,0,0,5,NONE,
W-002695,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002696,0,0,0,0,0,8,NONE,
W-002697,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002698,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002699,0,0,0,0,0,8,NONE,
W-002700,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002701,8,7,1,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002702,3,3,0,0,0,5,NONE,
W-002703,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002704,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002705,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002706,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002707,3,3,0,0,0,5,NONE,
W-002708,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002709,3,3,0,0,0,5,NONE,
W-002710,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002711,3,3,0,0,0,5,NONE,
W-002712,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002713,3,3,0,0,0,5,NONE,
W-002714,0,0,0,0,0,8,NONE,
W-002715,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002716,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002717,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002718,3,3,0,0,0,5,NONE,
W-002719,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002720,0,0,0,0,0,8,NONE,
W-002721,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002722,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002723,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002724,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002725,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002726,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002727,3,3,0,0,0,5,NONE,
W-002728,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002729,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002730,0,0,0,0,0,8,NONE,
W-002731,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002732,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002733,3,3,0,0,0,5,NONE,
W-002734,3,3,0,0,0,5,NONE,
W-002735,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002736,3,3,0,0,0,5,NONE,
W-002737,0,0,0,0,0,8,NONE,
W-002738,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002739,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002740,0,0,0,0,0,8,NONE,
W-002741,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002742,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002743,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002744,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002745,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002746,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002747,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002748,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002749,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002750,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002751,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002752,0,0,0,0,0,8,NONE,
W-002753,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002754,3,3,0,0,0,5,NONE,
W-002755,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002756,3,3,0,0,0,5,NONE,
W-002757,3,3,0,0,0,5,NONE,
W-002758,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002759,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002760,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-002761,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002762,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002763,3,3,0,0,0,5,NONE,
W-002764,3,3,0,0,0,5,NONE,
W-002765,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002766,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002767,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002768,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002769,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002770,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002771,0,0,0,0,0,8,NONE,
W-002772,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002773,3,3,0,0,0,5,NONE,
W-002774,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002775,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002776,3,3,0,0,0,5,NONE,
W-002777,3,3,0,0,0,5,NONE,
W-002778,3,3,0,0,0,5,NONE,
W-002779,0,0,0,0,0,8,NONE,
W-002780,3,3,0,0,0,5,NONE,
W-002781,3,3,0,0,0,5,NONE,
W-002782,3,3,0,0,0,5,NONE,
W-002783,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002784,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002785,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002786,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002787,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002788,3,3,0,0,0,5,NONE,
W-002789,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002790,0,0,0,0,0,8,NONE,
W-002791,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002792,3,3,0,0,0,5,NONE,
W-002793,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-002794,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002795,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002796,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002797,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002798,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002799,3,3,0,0,0,5,NONE,
W-002800,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002801,3,3,0,0,0,5,NONE,
W-002802,3,3,0,0,0,5,NONE,
W-002803,0,0,0,0,0,8,NONE,
W-002804,3,3,0,0,0,5,NONE,
W-002805,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002806,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002807,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002808,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002809,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002810,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002811,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-002812,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
