payment_id,work_id,vendor_id,payment_request_date,authorization_date,payment_release_date,payment_amount_inr,payment_stage,invoice_number,cumulative_expenditure_inr,payment_status,payment_mode,pfms_reference,authorized_by_agency_id,concurrence_authority,is_final_payment,source_type,synthetic_marker
P-W-002487-04,W-002487,VN-RJ-001,2025-05-01,2025-05-07,2025-05-07,143000,Stage 4,INV-2487-04,959000,Released,PFMS/CNA Demo,DEMO-PFMS-90973237,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002487-05,W-002487,VN-RJ-001,2025-09-25,2025-09-26,2025-09-28,173000,Stage 5,INV-2487-05,1132000,Released,PFMS/CNA Demo,DEMO-PFMS-45000577,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002487-06,W-002487,VN-RJ-001,2025-11-08,2025-11-11,2025-11-13,334000,Stage 6,INV-2487-06,1466000,Released,PFMS/CNA Demo,DEMO-PFMS-20657443,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002488-01,W-002488,VN-TS-004,2025-07-18,2025-07-25,2025-07-27,3758000,Stage 1,INV-2488-01,3758000,Released,PFMS/CNA Demo,DEMO-PFMS-32860782,IA-TS-006,Telangana Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002489-01,W-002489,VN-AP-012,2025-08-13,2025-08-16,2025-08-16,192000,Stage 1,INV-2489-01,192000,Released,PFMS/CNA Demo,DEMO-PFMS-38315948,IA-AP-002,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002489-02,W-002489,VN-AP-012,2025-12-15,2025-12-20,2025-12-21,331000,Stage 2,INV-2489-02,523000,Released,PFMS/CNA Demo,DEMO-PFMS-56179757,IA-AP-002,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002489-03,W-002489,VN-AP-012,2026-01-29,2026-02-07,2026-02-07,189000,Stage 3,INV-2489-03,712000,Released,PFMS/CNA Demo,DEMO-PFMS-53550991,IA-AP-002,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002489-04,W-002489,VN-AP-012,2026-02-07,2026-02-12,2026-02-12,174000,Stage 4,INV-2489-04,886000,Released,PFMS/CNA Demo,DEMO-PFMS-91076544,IA-AP-002,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002489-05,W-002489,VN-AP-012,2026-04-10,2026-04-14,2026-04-15,316000,Stage 5,INV-2489-05,1202000,Released,PFMS/CNA Demo,DEMO-PFMS-72124909,IA-AP-002,Andhra Pradesh Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002490-01,W-002490,VN-TS-012,2026-07-05,2026-07-05,2026-07-08,70000,Stage 1,INV-2490-01,70000,Released,PFMS/CNA Demo,DEMO-PFMS-37201215,IA-TS-002,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002490-02,W-002490,VN-TS-012,2026-07-23,2026-07-23,2026-07-24,150000,Stage 2,INV-2490-02,220000,Released,PFMS/CNA Demo,DEMO-PFMS-59063441,IA-TS-002,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002490-03,W-002490,VN-TS-012,2026-08-15,2026-08-19,2026-08-22,129000,Stage 3,INV-2490-03,349000,Released,PFMS/CNA Demo,DEMO-PFMS-96381852,IA-TS-002,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002490-04,W-002490,VN-TS-012,2026-08-25,2026-08-26,2026-08-28,164000,Stage 4,INV-2490-04,513000,Released,PFMS/CNA Demo,DEMO-PFMS-68070100,IA-TS-002,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002491-01,W-002491,VN-OD-009,2026-07-02,2026-07-11,2026-07-12,3476000,Stage 1,INV-2491-01,3476000,Released,PFMS/CNA Demo,DEMO-PFMS-35824382,IA-OD-006,Odisha Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002493-01,W-002493,VN-TS-011,2024-04-06,2024-04-11,2024-04-14,278000,Stage 1,INV-2493-01,278000,Released,PFMS/CNA Demo,DEMO-PFMS-11420270,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002493-02,W-002493,VN-TS-011,2024-06-27,2024-07-01,2024-07-02,443000,Stage 2,INV-2493-02,721000,Released,PFMS/CNA Demo,DEMO-PFMS-56797982,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002493-03,W-002493,VN-TS-011,2024-07-14,2024-07-21,2024-07-24,394000,Stage 3,INV-2493-03,1115000,Released,PFMS/CNA Demo,DEMO-PFMS-13955156,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002493-04,W-002493,VN-TS-011,2025-02-26,2025-03-02,2025-03-02,470000,Stage 4,INV-2493-04,1585000,Released,PFMS/CNA Demo,DEMO-PFMS-20021783,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002493-05,W-002493,VN-TS-011,2025-03-12,2025-03-21,2025-03-22,588000,Stage 5,INV-2493-05,2173000,Released,PFMS/CNA Demo,DEMO-PFMS-31596839,IA-TS-005,Telangana Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002493-06,W-002493,VN-TS-011,2025-05-21,2025-05-23,2025-05-23,625000,Stage 6,INV-2493-06,2798000,Released,PFMS/CNA Demo,DEMO-PFMS-85268962,IA-TS-005,Telangana Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002494-01,W-002494,VN-MH-001,2025-12-10,2025-12-14,2025-12-14,391000,Stage 1,INV-2494-01,391000,Released,PFMS/CNA Demo,DEMO-PFMS-41979205,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002494-02,W-002494,VN-MH-001,2026-01-17,2026-01-26,2026-01-27,295000,Stage 2,INV-2494-02,686000,Released,PFMS/CNA Demo,DEMO-PFMS-39777285,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002494-03,W-002494,VN-MH-001,2026-04-16,2026-04-26,2026-04-26,379000,Stage 3,INV-2494-03,1065000,Released,PFMS/CNA Demo,DEMO-PFMS-37307931,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002494-04,W-002494,VN-MH-001,2026-04-29,2026-05-05,2026-05-08,263000,Stage 4,INV-2494-04,1328000,Released,PFMS/CNA Demo,DEMO-PFMS-79128847,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002494-05,W-002494,VN-MH-001,2026-05-07,2026-05-11,2026-05-12,331000,Stage 5,INV-2494-05,1659000,Released,PFMS/CNA Demo,DEMO-PFMS-74490795,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002494-06,W-002494,VN-MH-001,2026-07-05,2026-07-07,2026-07-07,243000,Stage 6,INV-2494-06,1902000,Released,PFMS/CNA Demo,DEMO-PFMS-15566620,IA-MH-004,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002496-01,W-002496,VN-RJ-007,2024-05-16,2024-05-23,2024-05-24,663000,Stage 1,INV-2496-01,663000,Released,PFMS/CNA Demo,DEMO-PFMS-16028716,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002496-02,W-002496,VN-RJ-007,2024-05-21,2024-05-24,2024-05-26,654000,Stage 2,INV-2496-02,1317000,Released,PFMS/CNA Demo,DEMO-PFMS-75243676,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002496-03,W-002496,VN-RJ-007,2025-01-22,2025-01-29,2025-01-30,614000,Stage 3,INV-2496-03,1931000,Released,PFMS/CNA Demo,DEMO-PFMS-38514317,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002497-01,W-002497,VN-TS-009,2026-07-05,2026-07-03,2026-07-06,928000,Stage 1,INV-2497-01,928000,Released,PFMS/CNA Demo,DEMO-PFMS-81681296,IA-TS-001,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002498-01,W-002498,VN-MH-008,2025-11-16,2025-11-25,2025-11-25,575000,Stage 1,INV-2498-01,575000,Released,PFMS/CNA Demo,DEMO-PFMS-14113435,IA-MH-006,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002498-02,W-002498,VN-MH-008,2026-01-24,2026-01-29,2026-02-01,551000,Stage 2,INV-2498-02,1126000,Released,PFMS/CNA Demo,DEMO-PFMS-50595895,IA-MH-006,Maharashtra Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002499-01,W-002499,VN-RJ-011,2023-12-15,2023-12-21,2023-12-24,314000,Stage 1,INV-2499-01,314000,Released,PFMS/CNA Demo,DEMO-PFMS-61552456,IA-RJ-006,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002499-02,W-002499,VN-RJ-011,2024-05-22,2024-05-28,2024-05-30,694000,Stage 2,INV-2499-02,1008000,Released,PFMS/CNA Demo,DEMO-PFMS-36477604,IA-RJ-006,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002499-03,W-002499,VN-RJ-011,2024-08-18,2024-08-22,2024-08-23,488000,Stage 3,INV-2499-03,1496000,Released,PFMS/CNA Demo,DEMO-PFMS-86955818,IA-RJ-006,Rajasthan Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002500-01,W-002500,VN-TS-010,2024-07-25,2024-07-31,2024-08-01,809000,Stage 1,INV-2500-01,809000,Released,PFMS/CNA Demo,DEMO-PFMS-68440660,IA-TS-002,Telangana Demo District 2 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002501-01,W-002501,VN-RJ-009,2025-10-15,2025-10-17,2025-10-19,634000,Stage 1,INV-2501-01,634000,Released,PFMS/CNA Demo,DEMO-PFMS-51159420,IA-RJ-004,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002501-02,W-002501,VN-RJ-009,2026-03-08,2026-03-11,2026-03-12,1789000,Stage 2,INV-2501-02,2423000,Released,PFMS/CNA Demo,DEMO-PFMS-75266675,IA-RJ-004,Rajasthan Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002502-01,W-002502,VN-OD-001,2026-01-07,2026-01-13,2026-01-13,209000,Stage 1,INV-2502-01,209000,Released,PFMS/CNA Demo,DEMO-PFMS-18669705,IA-OD-004,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002502-02,W-002502,VN-OD-001,2026-01-13,2026-01-16,2026-01-17,145000,Stage 2,INV-2502-02,354000,Released,PFMS/CNA Demo,DEMO-PFMS-94654278,IA-OD-004,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002502-03,W-002502,VN-OD-001,2026-06-21,2026-06-27,2026-06-30,192000,Stage 3,INV-2502-03,546000,Released,PFMS/CNA Demo,DEMO-PFMS-59981361,IA-OD-004,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002503-01,W-002503,VN-OD-008,2026-09-13,2026-09-15,2026-09-16,39000,Stage 1,INV-2503-01,39000,Released,PFMS/CNA Demo,DEMO-PFMS-47162821,IA-OD-006,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002503-02,W-002503,VN-OD-008,2026-09-22,2026-09-21,2026-09-24,34000,Stage 2,INV-2503-02,73000,Released,PFMS/CNA Demo,DEMO-PFMS-32410701,IA-OD-006,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002503-03,W-002503,VN-OD-008,2026-09-21,2026-09-22,2026-09-24,37000,Stage 3,INV-2503-03,110000,Released,PFMS/CNA Demo,DEMO-PFMS-40312074,IA-OD-006,Odisha Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002504-01,W-002504,VN-RJ-001,2025-12-05,2025-12-10,2025-12-13,198000,Stage 1,INV-2504-01,198000,Released,PFMS/CNA Demo,DEMO-PFMS-27528603,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002504-02,W-002504,VN-RJ-001,2026-01-16,2026-01-24,2026-01-24,397000,Stage 2,INV-2504-02,595000,Released,PFMS/CNA Demo,DEMO-PFMS-38833823,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002504-03,W-002504,VN-RJ-001,2026-01-29,2026-02-03,2026-02-03,268000,Stage 3,INV-2504-03,863000,Released,PFMS/CNA Demo,DEMO-PFMS-53298553,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002504-04,W-002504,VN-RJ-001,2026-05-13,2026-05-14,2026-05-14,291000,Stage 4,INV-2504-04,1154000,Released,PFMS/CNA Demo,DEMO-PFMS-54596593,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002504-05,W-002504,VN-RJ-001,2026-06-07,2026-06-07,2026-06-08,219000,Stage 5,INV-2504-05,1373000,Released,PFMS/CNA Demo,DEMO-PFMS-78988874,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002504-06,W-002504,VN-RJ-001,2026-06-02,2026-06-08,2026-06-08,251000,Stage 6,INV-2504-06,1624000,Released,PFMS/CNA Demo,DEMO-PFMS-48433241,IA-RJ-004,Rajasthan Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-01,W-002505,VN-RJ-007,2024-05-20,2024-05-23,2024-05-26,221000,Stage 1,INV-2505-01,221000,Released,PFMS/CNA Demo,DEMO-PFMS-59387437,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-02,W-002505,VN-RJ-007,2024-05-20,2024-05-25,2024-05-27,214000,Stage 2,INV-2505-02,435000,Released,PFMS/CNA Demo,DEMO-PFMS-37245424,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-03,W-002505,VN-RJ-007,2024-05-24,2024-05-28,2024-05-30,264000,Stage 3,INV-2505-03,699000,Released,PFMS/CNA Demo,DEMO-PFMS-87392844,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-04,W-002505,VN-RJ-007,2024-05-26,2024-06-02,2024-06-03,229000,Stage 4,INV-2505-04,928000,Released,PFMS/CNA Demo,DEMO-PFMS-64254781,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-05,W-002505,VN-RJ-007,2024-06-04,2024-06-08,2024-06-11,183000,Stage 5,INV-2505-05,1111000,Released,PFMS/CNA Demo,DEMO-PFMS-68584130,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-06,W-002505,VN-RJ-007,2024-06-11,2024-06-13,2024-06-13,224000,Stage 6,INV-2505-06,1335000,Released,PFMS/CNA Demo,DEMO-PFMS-51841551,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002505-07,W-002505,VN-RJ-007,2024-06-06,2024-06-13,2024-06-13,171000,Stage 7,INV-2505-07,1506000,Released,PFMS/CNA Demo,DEMO-PFMS-15642742,IA-RJ-005,Rajasthan Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002506-01,W-002506,VN-TS-001,2025-06-30,2025-07-08,2025-07-09,565000,Stage 1,INV-2506-01,565000,Released,PFMS/CNA Demo,DEMO-PFMS-87095720,IA-TS-006,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002506-02,W-002506,VN-TS-001,2026-01-31,2026-02-04,2026-02-04,750000,Stage 2,INV-2506-02,1315000,Released,PFMS/CNA Demo,DEMO-PFMS-46008758,IA-TS-006,Telangana Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002506-03,W-002506,VN-TS-001,2026-02-21,2026-03-01,2026-03-02,368000,Stage 3,INV-2506-03,1683000,Released,PFMS/CNA Demo,DEMO-PFMS-26624496,IA-TS-006,Telangana Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002507-01,W-002507,VN-MH-007,2024-08-29,2024-09-07,2024-09-08,170000,Stage 1,INV-2507-01,170000,Released,PFMS/CNA Demo,DEMO-PFMS-54081562,IA-MH-006,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002507-02,W-002507,VN-MH-007,2024-11-21,2024-11-21,2024-11-24,82000,Stage 2,INV-2507-02,252000,Released,PFMS/CNA Demo,DEMO-PFMS-41449267,IA-MH-006,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002507-03,W-002507,VN-MH-007,2025-05-06,2025-05-13,2025-05-13,164000,Stage 3,INV-2507-03,416000,Released,PFMS/CNA Demo,DEMO-PFMS-81685394,IA-MH-006,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002507-04,W-002507,VN-MH-007,2025-05-12,2025-05-13,2025-05-15,162000,Stage 4,INV-2507-04,578000,Released,PFMS/CNA Demo,DEMO-PFMS-21524320,IA-MH-006,Maharashtra Demo District 2 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002508-01,W-002508,VN-MH-009,2026-04-16,2026-04-17,2026-04-19,647000,Stage 1,INV-2508-01,647000,Released,PFMS/CNA Demo,DEMO-PFMS-39486696,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002508-02,W-002508,VN-MH-009,2026-05-29,2026-06-05,2026-06-07,577000,Stage 2,INV-2508-02,1224000,Released,PFMS/CNA Demo,DEMO-PFMS-81073995,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002508-03,W-002508,VN-MH-009,2026-07-03,2026-07-08,2026-07-08,279000,Stage 3,INV-2508-03,1503000,Released,PFMS/CNA Demo,DEMO-PFMS-96744539,IA-MH-006,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002509-01,W-002509,VN-MH-009,2024-01-30,2024-02-07,2024-02-09,360000,Stage 1,INV-2509-01,360000,Released,PFMS/CNA Demo,DEMO-PFMS-40995292,IA-MH-001,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002509-02,W-002509,VN-MH-009,2024-06-19,2024-06-19,2024-06-20,389000,Stage 2,INV-2509-02,749000,Released,PFMS/CNA Demo,DEMO-PFMS-94788469,IA-MH-001,Maharashtra Demo District 3 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002510-01,W-002510,VN-MH-011,2023-09-21,2023-09-24,2023-09-24,270000,Stage 1,INV-2510-01,270000,Released,PFMS/CNA Demo,DEMO-PFMS-75114357,IA-MH-002,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002510-02,W-002510,VN-MH-011,2023-12-22,2023-12-22,2023-12-24,255000,Stage 2,INV-2510-02,525000,Released,PFMS/CNA Demo,DEMO-PFMS-31625692,IA-MH-002,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002510-03,W-002510,VN-MH-011,2024-03-15,2024-03-15,2024-03-16,250000,Stage 3,INV-2510-03,775000,Released,PFMS/CNA Demo,DEMO-PFMS-97967844,IA-MH-002,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002510-04,W-002510,VN-MH-011,2024-03-21,2024-03-23,2024-03-25,214000,Stage 4,INV-2510-04,989000,Released,PFMS/CNA Demo,DEMO-PFMS-66544250,IA-MH-002,Maharashtra Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002510-05,W-002510,VN-MH-011,2024-07-29,2024-08-02,2024-08-04,170000,Stage 5,INV-2510-05,1159000,Released,PFMS/CNA Demo,DEMO-PFMS-31640227,IA-MH-002,Maharashtra Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002512-01,W-002512,VN-AP-003,2024-05-10,2024-05-15,2024-05-18,237000,Stage 1,INV-2512-01,237000,Released,PFMS/CNA Demo,DEMO-PFMS-25909632,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002512-02,W-002512,VN-AP-003,2024-06-11,2024-06-15,2024-06-18,201000,Stage 2,INV-2512-02,438000,Released,PFMS/CNA Demo,DEMO-PFMS-94874752,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002512-03,W-002512,VN-AP-003,2024-08-24,2024-08-25,2024-08-28,361000,Stage 3,INV-2512-03,799000,Released,PFMS/CNA Demo,DEMO-PFMS-64380117,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002512-04,W-002512,VN-AP-003,2024-11-08,2024-11-12,2024-11-13,258000,Stage 4,INV-2512-04,1057000,Released,PFMS/CNA Demo,DEMO-PFMS-56723801,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002512-05,W-002512,VN-AP-003,2024-11-25,2024-11-27,2024-11-30,153000,Stage 5,INV-2512-05,1210000,Released,PFMS/CNA Demo,DEMO-PFMS-34186943,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002512-06,W-002512,VN-AP-003,2025-03-06,2025-03-15,2025-03-16,360000,Stage 6,INV-2512-06,1570000,Released,PFMS/CNA Demo,DEMO-PFMS-37699216,IA-AP-004,Andhra Pradesh Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002513-01,W-002513,VN-RJ-011,2025-04-04,2025-04-02,2025-04-05,795000,Stage 1,INV-2513-01,795000,Released,PFMS/CNA Demo,DEMO-PFMS-88651459,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002513-02,W-002513,VN-RJ-011,2025-10-11,2025-10-19,2025-10-20,535000,Stage 2,INV-2513-02,1330000,Released,PFMS/CNA Demo,DEMO-PFMS-48999072,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002513-03,W-002513,VN-RJ-011,2025-12-20,2025-12-29,2025-12-29,568000,Stage 3,INV-2513-03,1898000,Released,PFMS/CNA Demo,DEMO-PFMS-38229186,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002513-04,W-002513,VN-RJ-011,2026-03-19,2026-03-25,2026-03-27,354000,Stage 4,INV-2513-04,2252000,Released,PFMS/CNA Demo,DEMO-PFMS-77860307,IA-RJ-005,Rajasthan Demo District 4 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002514-01,W-002514,VN-AP-006,2024-05-15,2024-05-14,2024-05-17,309000,Stage 1,INV-2514-01,309000,Released,PFMS/CNA Demo,DEMO-PFMS-87611623,IA-AP-001,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002514-02,W-002514,VN-AP-006,2024-08-02,2024-08-05,2024-08-05,129000,Stage 2,INV-2514-02,438000,Released,PFMS/CNA Demo,DEMO-PFMS-70095759,IA-AP-001,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002514-03,W-002514,VN-AP-006,2024-08-27,2024-09-01,2024-09-04,284000,Stage 3,INV-2514-03,722000,Released,PFMS/CNA Demo,DEMO-PFMS-70076688,IA-AP-001,Andhra Pradesh Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002515-01,W-002515,VN-OD-011,2024-03-28,2024-03-30,2024-04-01,210000,Stage 1,INV-2515-01,210000,Released,PFMS/CNA Demo,DEMO-PFMS-69315296,IA-OD-003,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002515-02,W-002515,VN-OD-011,2024-08-01,2024-07-31,2024-08-02,230000,Stage 2,INV-2515-02,440000,Released,PFMS/CNA Demo,DEMO-PFMS-69071203,IA-OD-003,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002515-03,W-002515,VN-OD-011,2024-09-29,2024-10-04,2024-10-05,237000,Stage 3,INV-2515-03,677000,Released,PFMS/CNA Demo,DEMO-PFMS-73756999,IA-OD-003,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002515-04,W-002515,VN-OD-011,2024-10-29,2024-11-01,2024-11-04,143000,Stage 4,INV-2515-04,820000,Released,PFMS/CNA Demo,DEMO-PFMS-66208475,IA-OD-003,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002515-05,W-002515,VN-OD-011,2025-01-16,2025-01-15,2025-01-18,369000,Stage 5,INV-2515-05,1189000,Released,PFMS/CNA Demo,DEMO-PFMS-45222119,IA-OD-003,Odisha Demo District 1 Demo District Authority,True,SYNTHETIC_PROTOTYPE,True
P-W-002516-01,W-002516,VN-OD-008,2026-05-19,2026-05-19,2026-05-21,167000,Stage 1,INV-2516-01,167000,Released,PFMS/CNA Demo,DEMO-PFMS-72863861,IA-OD-002,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002516-02,W-002516,VN-OD-008,2026-06-03,2026-06-02,2026-06-05,175000,Stage 2,INV-2516-02,342000,Released,PFMS/CNA Demo,DEMO-PFMS-12943053,IA-OD-002,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002516-03,W-002516,VN-OD-008,2026-06-29,2026-07-06,2026-07-08,182000,Stage 3,INV-2516-03,524000,Released,PFMS/CNA Demo,DEMO-PFMS-12975432,IA-OD-002,Odisha Demo District 1 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
P-W-002517-01,W-002517,VN-MH-012,2025-08-21,2025-08-20,2025-08-22,708000,Stage 1,INV-2517-01,708000,Released,PFMS/CNA Demo,DEMO-PFMS-37598381,IA-MH-004,Maharashtra Demo District 3 Demo District Authority,False,SYNTHETIC_PROTOTYPE,True
